host_id,host_name,host_response_rate,host_listings_count,host_total_listings_count
145123279,Victor,100%,10.0,10.0
145205078,Isabel,100%,1.0,2.0
66304132,Olga,100%,6.0,9.0
140215666,Aurora Y Javier,60%,1.0,1.0
142432286,Kelian,Desconocido,1.0,1.0
143601328,Robin,Desconocido,1.0,1.0
123995944,Luis,100%,14.0,16.0
6040093,Angel,Desconocido,1.0,1.0
145516213,Cabolivo,100%,2.0,2.0
145213051,Eric,80%,2.0,2.0
142223688,Betty,100%,4.0,4.0
145556281,María,60%,2.0,2.0
37918137,Diana,100%,19.0,19.0
145598915,Akhesa,Desconocido,1.0,1.0
128843761,Isabella,Desconocido,1.0,1.0
71137764,Nina,100%,7.0,9.0
146871714,Maria Ecomo,Desconocido,1.0,1.0
145927008,Nikolana Y Jose,100%,1.0,1.0
6509657,Fernando,Desconocido,1.0,1.0
87677104,Sara,Desconocido,1.0,1.0
38709658,Maria,100%,1.0,1.0
12572179,Ester,Desconocido,1.0,1.0
132433964,Adrián,Desconocido,1.0,1.0
47836162,Bea,Desconocido,1.0,1.0
146759457,Carlos,90%,1.0,2.0
146165870,Francisco Manuel,56%,1.0,1.0
89126645,Tania,100%,1.0,1.0
4494827,Armonio,100%,2.0,2.0
22910358,Carlos,Desconocido,1.0,1.0
98418011,Bruna,100%,1.0,1.0
99706846,Alex,Desconocido,1.0,1.0
108518306,Maria,100%,1.0,1.0
8132636,Carlos,100%,1.0,3.0
26066432,Blanca,Desconocido,1.0,1.0
132022481,Jorge,Desconocido,107.0,114.0
146471967,Ana,Desconocido,1.0,1.0
66678110,Imen,Desconocido,1.0,1.0
39960826,Lolita Borges,Desconocido,1.0,1.0
146578918,David,Desconocido,1.0,1.0
11766537,Marta,Desconocido,1.0,1.0
20597678,Daniel,100%,3.0,5.0
147806949,Erica,100%,5.0,6.0
4956262,Tiago,Desconocido,1.0,1.0
54317950,Natalia,100%,5.0,5.0
25848215,Rebeca,100%,1.0,1.0
59800159,Jose,100%,1.0,2.0
5608538,Noe,100%,1.0,1.0
150663188,Daniel,Desconocido,1.0,1.0
148022884,Felix,Desconocido,1.0,2.0
105943452,Norma,Desconocido,1.0,1.0
148079143,Mari Loli,Desconocido,1.0,1.0
103602854,Cristal,Desconocido,1.0,1.0
83132131,Beatriz,0%,1.0,1.0
148189900,Anabel,Desconocido,1.0,2.0
86843365,Carlos,Desconocido,1.0,3.0
70510129,Pilar,100%,1.0,5.0
148208639,Mezzanine,100%,4.0,4.0
150875589,Alfredo,Desconocido,1.0,1.0
145991627,Ivan Y Carol,100%,11.0,13.0
53072657,Leandro,Desconocido,1.0,4.0
151042704,Maria,Desconocido,1.0,1.0
143735161,Alvaro,Desconocido,1.0,1.0
4184655,Carlos,100%,4.0,11.0
62427231,Francisco,Desconocido,1.0,5.0
15423690,Alfonso,100%,1.0,1.0
125712780,Martha Ligia,100%,1.0,3.0
18051792,Ernesto,Desconocido,1.0,1.0
147605023,Stellasos,Desconocido,2.0,3.0
148490123,Jaime,Desconocido,1.0,1.0
25758510,María,Desconocido,2.0,2.0
61435194,Gala,100%,2.0,2.0
151498184,Joel,Desconocido,1.0,1.0
151501397,Isabel,100%,2.0,2.0
139417722,Jose Oscar,100%,4.0,6.0
148699176,Adrián,Desconocido,1.0,1.0
150970727,Mariana,100%,1.0,2.0
54952134,Kieran,Desconocido,1.0,2.0
51411572,Hayan,Desconocido,3.0,3.0
138397676,Piotr,Desconocido,2.0,2.0
151899109,Vicente,100%,1.0,1.0
146581057,Lina,100%,1.0,3.0
82109005,Melissa Carlos,100%,1.0,1.0
149067447,Luz Marleny,Desconocido,1.0,2.0
7059146,Diego,100%,4.0,4.0
17499500,Homeabout,96%,133.0,172.0
63576984,Inverproperty,100%,5.0,7.0
23966879,Luisa,100%,1.0,1.0
66691960,Carlos,Desconocido,6.0,6.0
71251019,Pilar,Desconocido,2.0,2.0
102627910,Adrian,Desconocido,2.0,2.0
149228471,Dolores,Desconocido,1.0,1.0
36503894,Marta Y Enrique,100%,28.0,35.0
10414510,Azucena,Desconocido,1.0,1.0
149233829,Juan,Desconocido,1.0,1.0
28341548,Nadia,Desconocido,1.0,1.0
149257574,Apartamentos Torr,100%,16.0,16.0
62150493,Jorge,100%,3.0,3.0
1162847,Maria,Desconocido,1.0,1.0
93909471,Javier,Desconocido,1.0,1.0
149359887,Susana,78%,2.0,2.0
30782142,Jose Maria,100%,1.0,1.0
17011441,F Javier,100%,1.0,2.0
34263466,Manuel,Desconocido,1.0,2.0
7145793,Miguel Angel,100%,18.0,22.0
73620640,Camila,Desconocido,8.0,13.0
152332571,Bruno,100%,2.0,2.0
152332928,Pilar,100%,1.0,1.0
11086450,Juan Carlos,Desconocido,1.0,1.0
152352690,Santiago,100%,1.0,2.0
19458219,Guillermo,100%,3.0,3.0
3063420,Ben,100%,2.0,3.0
152360357,Miguel Ángel,Desconocido,1.0,1.0
3387630,Juan,100%,3.0,3.0
104415609,Cristina,100%,1.0,1.0
152670340,Ali,100%,1.0,1.0
42756640,Erea,Desconocido,1.0,2.0
152145070,Isabel,100%,2.0,2.0
27110709,Sara,Desconocido,1.0,1.0
57735136,Alied,Desconocido,1.0,2.0
14528428,Alvaro,Desconocido,1.0,1.0
152100907,Raquel,Desconocido,1.0,3.0
144826971,Gonzalo,Desconocido,1.0,1.0
152495902,Alia,Desconocido,1.0,1.0
141801045,Ana,100%,1.0,1.0
150128214,Maria Jose,100%,2.0,2.0
76743870,Virginia,100%,2.0,5.0
99373514,Lola,100%,4.0,4.0
153117083,Nati,100%,1.0,1.0
23523746,Caro,Desconocido,1.0,1.0
2419064,Laura,Desconocido,1.0,2.0
2507824,Lorenzo,100%,1.0,1.0
107264899,Miguel,Desconocido,1.0,1.0
153253928,Rafael,92%,1.0,1.0
11753022,David,100%,7.0,14.0
20789147,Bosco,100%,1.0,2.0
29053453,Andres,100%,7.0,7.0
75744,María,100%,2.0,4.0
153539928,Yago,Desconocido,1.0,4.0
62787624,Virginia,100%,2.0,2.0
150436108,Francisco José,100%,1.0,1.0
153366900,Pilar,100%,1.0,1.0
150473901,Lynda,100%,2.0,2.0
153902969,Carla,Desconocido,1.0,1.0
19628784,Oscar,100%,2.0,4.0
154053671,Eloy,100%,1.0,1.0
17425799,Lauren,Desconocido,1.0,2.0
150584965,Jose Luis,100%,1.0,1.0
128822421,Adan,73%,1.0,1.0
157394868,Manuel,Desconocido,1.0,1.0
69762723,Alfredo,Desconocido,1.0,1.0
157395365,Sebastian,Desconocido,2.0,3.0
157489922,Mira,100%,1.0,1.0
153363384,Hijomia,100%,1.0,1.0
65019691,Balma,100%,1.0,1.0
5700613,Andres,Desconocido,21.0,36.0
154505925,Luix,Desconocido,1.0,3.0
154670737,Fernando,Desconocido,1.0,4.0
81423453,Tommaso,100%,1.0,1.0
157612319,Leo,100%,1.0,1.0
77195873,Adriana,Desconocido,3.0,4.0
35905608,Laurence,100%,1.0,2.0
84836955,Daniel,Desconocido,1.0,1.0
124281462,Jael,Desconocido,1.0,1.0
25326362,Renzo,Desconocido,1.0,1.0
43556711,Anthony,Desconocido,2.0,2.0
47257323,Ana María,Desconocido,1.0,1.0
154828152,Mayte,100%,1.0,1.0
154841035,Bcv,100%,1.0,1.0
154866578,Enrique,Desconocido,2.0,2.0
154890935,Lissette,Desconocido,2.0,2.0
19102686,Ernesto,Desconocido,1.0,1.0
154914491,Maria,Desconocido,1.0,1.0
151115881,Carlos,100%,4.0,4.0
10128056,Ebur,100%,3.0,7.0
17608059,Cristina,100%,3.0,3.0
157924580,Laura,Desconocido,1.0,1.0
148501751,Jessi,Desconocido,1.0,1.0
22633689,Sandra,100%,1.0,2.0
11806543,Laura,100%,1.0,1.0
158035389,Jesper,100%,3.0,4.0
7858753,Carlos,100%,1.0,2.0
155116115,Sergio,100%,2.0,2.0
158063199,Javier,100%,2.0,3.0
49124821,Jessika,Desconocido,1.0,1.0
11650091,Laura,Desconocido,1.0,1.0
2376774,Iñigo,Desconocido,1.0,1.0
13705826,Alfonso,Desconocido,1.0,1.0
158145940,Christina,Desconocido,1.0,1.0
121386425,Juanma,Desconocido,1.0,1.0
157906856,Inmoprillato S.L,97%,18.0,18.0
91768042,N,Desconocido,1.0,1.0
158262143,Familia R. Tellez,100%,6.0,6.0
142768682,Emejota,Desconocido,1.0,1.0
10106547,Pierre,100%,2.0,6.0
158305158,Laura,100%,2.0,2.0
71696262,Mercedes,Desconocido,1.0,1.0
87104465,Lara,Desconocido,1.0,1.0
155410174,Angel,100%,3.0,3.0
35813772,Daniel,100%,8.0,8.0
74075151,Javier,Desconocido,1.0,2.0
2382540,Alvaro,100%,1.0,1.0
69417012,Gon,Desconocido,1.0,1.0
21731634,Heredad Homes,33%,1.0,11.0
81229591,Maica,100%,1.0,1.0
80052122,Jorge,Desconocido,1.0,1.0
131936264,Alejandro,Desconocido,1.0,2.0
40795973,Ana,Desconocido,1.0,1.0
144297656,Raquel,100%,2.0,3.0
26527015,Clara,Desconocido,1.0,1.0
99313241,Irina,100%,1.0,1.0
158827320,Adrian,Desconocido,1.0,2.0
13073580,Iván,Desconocido,1.0,1.0
76575586,Maria,Desconocido,1.0,1.0
89066974,Michal,100%,2.0,2.0
37142307,David,100%,4.0,4.0
156072453,Emrah,100%,1.0,1.0
158994107,Malau,Desconocido,1.0,1.0
38352975,Iter-Rentingeurope,86%,7.0,11.0
23397156,Roberto,Desconocido,1.0,1.0
45454320,Mario,100%,2.0,2.0
96204145,Antonio,100%,5.0,6.0
159168323,Arzu,94%,1.0,2.0
5349348,Karle,Desconocido,1.0,1.0
158990985,Soledad,100%,1.0,1.0
12022293,Oryan,Desconocido,1.0,2.0
29147346,Tania,96%,3.0,3.0
156636998,Fior,Desconocido,1.0,2.0
155363207,Celia,Desconocido,1.0,1.0
14988745,Emir,Desconocido,1.0,1.0
159425977,Silvia,100%,1.0,2.0
154670560,Aroa,100%,4.0,7.0
6259350,Jorge,Desconocido,1.0,2.0
58768439,Roxana,Desconocido,1.0,1.0
43033741,Tempo,Desconocido,2.0,5.0
527706,Leandro,60%,4.0,4.0
157114944,Plaza España,100%,7.0,36.0
157038880,Alfredo,100%,1.0,1.0
117415375,Inés,100%,1.0,2.0
141817157,Laura,Desconocido,1.0,1.0
9669052,Gontzal,Desconocido,1.0,2.0
8851341,Sonsoles,100%,1.0,3.0
53479725,Teresa,100%,1.0,1.0
157144807,Ximena,Desconocido,1.0,1.0
30037226,Alfredo,Desconocido,1.0,1.0
20343489,Ares,80%,1.0,3.0
157151266,Carl,100%,1.0,1.0
77474494,Isabel,Desconocido,1.0,4.0
5902685,Robher,13%,1.0,2.0
157279725,Marife,100%,1.0,1.0
2919571,Asaf,100%,2.0,2.0
51433878,William,100%,1.0,1.0
157374050,Grace,Desconocido,1.0,3.0
159965220,Bruno,Desconocido,1.0,1.0
134870191,Pablo,Desconocido,1.0,2.0
27102818,Juan,100%,1.0,1.0
71717346,Stefania,Desconocido,1.0,1.0
10700511,Diego,100%,2.0,4.0
79014334,Jhosé,100%,2.0,11.0
111949695,Giorgio,Desconocido,1.0,1.0
158736440,Natalia,100%,1.0,1.0
55700173,William,Desconocido,1.0,1.0
21537791,Sarita,Desconocido,2.0,2.0
17092340,Iñigo,Desconocido,1.0,1.0
160148671,Maria Isabel,94%,1.0,1.0
158792819,Alvaro,100%,3.0,3.0
35041827,Eduardo,Desconocido,1.0,1.0
30220144,Sergio,100%,1.0,1.0
48595206,Marta,Desconocido,1.0,1.0
18564790,Toni,100%,1.0,1.0
157287119,Gemma,100%,2.0,2.0
12357723,Mabel & Flor,100%,1.0,1.0
107879635,Javier,100%,3.0,3.0
113864545,Andrea Y Daniel,100%,8.0,16.0
160217053,(Mateo ),100%,2.0,2.0
153102790,Irene,Desconocido,2.0,2.0
159625893,Fabiola,Desconocido,1.0,1.0
2696558,Fidel,Desconocido,1.0,1.0
160283377,Juan,Desconocido,1.0,2.0
19634921,Jose Ramon,100%,2.0,2.0
85489062,Will,Desconocido,1.0,5.0
162395034,Julie,Desconocido,1.0,1.0
160477215,Bernardo,90%,1.0,1.0
160591487,Ana María,100%,1.0,1.0
132596292,Carmen,Desconocido,1.0,14.0
145463320,Jo,Desconocido,1.0,2.0
159746778,Ruth Ilaisa,Desconocido,1.0,1.0
162405125,José,100%,4.0,4.0
115666363,Carlos,Desconocido,1.0,1.0
3566175,Jorge,Desconocido,1.0,1.0
162416506,Pablo,100%,2.0,4.0
160681442,Paola,100%,1.0,1.0
154423159,Violeta Y Diego,Desconocido,1.0,2.0
99144576,Susi,100%,1.0,2.0
157751508,Maribel,100%,2.0,2.0
96916265,Arturo Y Beatriz,Desconocido,2.0,2.0
160734385,Rodrigo,100%,1.0,1.0
102191609,Elí,Desconocido,1.0,1.0
34183414,Miguel,100%,2.0,2.0
162504236,Amparo E,100%,2.0,2.0
160817143,Kristin,Desconocido,2.0,3.0
160858808,Claudia,100%,1.0,1.0
84033823,David,Desconocido,1.0,1.0
162520533,Catalina Y Alfonso,100%,1.0,1.0
160876083,Claudia,Desconocido,1.0,1.0
7619111,Kelley,100%,2.0,2.0
160981040,Laura,Desconocido,3.0,3.0
11187296,Lourdes,Desconocido,1.0,1.0
30443988,Fernando,Desconocido,1.0,1.0
83592466,Mercedes,Desconocido,1.0,2.0
5417866,Ana,Desconocido,1.0,1.0
158050269,Natalia,Desconocido,1.0,4.0
88564699,Marco,Desconocido,1.0,1.0
36871047,David,Desconocido,1.0,1.0
37929714,Lucia,90%,2.0,2.0
162692482,Joan,Desconocido,1.0,1.0
77218725,Matteo,Desconocido,1.0,2.0
63925491,José,Desconocido,1.0,1.0
69989651,Glaucia,Desconocido,1.0,2.0
162778839,Javier,Desconocido,1.0,1.0
144562473,Lisa,Desconocido,1.0,3.0
162797098,Fabiana,100%,1.0,2.0
161257980,Jaime,70%,4.0,4.0
80870756,Esteban,100%,2.0,2.0
72149332,Ángel Manuel,Desconocido,1.0,2.0
25728721,Olga,73%,1.0,1.0
161294341,Gloria,100%,2.0,2.0
162880170,Estela,100%,2.0,3.0
161007162,Angel,Desconocido,2.0,2.0
82640241,Susana,Desconocido,1.0,1.0
163006923,Bruno,Desconocido,1.0,1.0
161310824,Myriam,100%,1.0,1.0
157409475,María,100%,1.0,1.0
161305479,Marcelo,Desconocido,1.0,2.0
3772441,Paula,Desconocido,1.0,2.0
37995538,Alfonso,Desconocido,1.0,1.0
23714327,Marisa,Desconocido,1.0,3.0
69566471,Javier,95%,36.0,41.0
6039674,Margarita,100%,65.0,100.0
7484133,Fernando,0%,2.0,3.0
77313048,Jeldrik,Desconocido,1.0,2.0
9630173,Pablo,Desconocido,1.0,1.0
47697006,Nacho,Desconocido,1.0,1.0
24638457,Manuel,100%,1.0,1.0
87307761,Andreina,Desconocido,2.0,3.0
68806086,Miren,100%,2.0,2.0
163316548,Ricardo,67%,1.0,2.0
29326529,Toby,100%,1.0,1.0
21113794,Carlos,Desconocido,1.0,1.0
161714326,Paloma,Desconocido,1.0,2.0
163339990,Oussama,Desconocido,1.0,1.0
43217904,Tiare,Desconocido,2.0,2.0
6903368,Miguel,94%,12.0,18.0
163343628,Ronny,100%,1.0,3.0
161829162,Maria Del Puy,Desconocido,1.0,1.0
162651402,Izabella,100%,2.0,2.0
161755659,Paz,100%,2.0,2.0
7179912,Armand,100%,1.0,3.0
161283576,Rodrigo  Bedoya,80%,6.0,6.0
161871019,Pedro,Desconocido,2.0,2.0
163453049,Kathryn,Desconocido,1.0,1.0
2048738,Lupe,100%,1.0,1.0
161965241,Rober,100%,1.0,1.0
46578624,Belen,100%,1.0,1.0
161976701,Juan,Desconocido,1.0,1.0
50842209,Daily,Desconocido,1.0,1.0
162015399,Yolanda,Desconocido,1.0,1.0
88121129,Katie,Desconocido,1.0,1.0
506791,Giorgio,Desconocido,1.0,34.0
6457225,Moises,Desconocido,1.0,4.0
162068616,David,Desconocido,1.0,1.0
135124002,Vanessa,Desconocido,1.0,7.0
53327354,Sai,100%,2.0,2.0
163726768,Ana,Desconocido,1.0,1.0
19000680,Ricardo,100%,3.0,5.0
151156487,Jornet Gabriela,Desconocido,1.0,1.0
9192527,Mercedes,100%,2.0,2.0
88589135,Jesús,100%,11.0,11.0
162404105,Eduardo,100%,4.0,7.0
10282516,Riccardo,100%,2.0,7.0
165343583,Maria,Desconocido,1.0,2.0
6306910,Juanma,100%,1.0,1.0
20609909,Samy,Desconocido,1.0,1.0
165467697,Wave Autumn Vine,100%,4.0,4.0
164424379,Maria Teresa,100%,1.0,1.0
165597354,Manuel,Desconocido,1.0,2.0
164453085,Manuel,100%,6.0,6.0
30344899,Natalia,90%,1.0,1.0
165607941,Jorge,100%,1.0,1.0
75025145,Barbara,60%,1.0,1.0
164596482,Pilar,100%,1.0,1.0
158230168,Jorge,Desconocido,1.0,1.0
139044696,María,30%,1.0,2.0
99653032,Antonio,Desconocido,1.0,2.0
164776783,Susana,100%,1.0,1.0
92143236,Cristián,100%,1.0,1.0
164811946,Sandra,100%,1.0,1.0
166248163,Carmen,Desconocido,1.0,1.0
164856630,Alejandra,90%,1.0,1.0
166025320,Luis,Desconocido,1.0,1.0
54170277,Susana,Desconocido,1.0,2.0
166786807,Carlos,Desconocido,1.0,1.0
37895352,Nacho,100%,6.0,6.0
169840087,María Teresa,Desconocido,1.0,1.0
164859431,Carlos,Desconocido,1.0,1.0
169922649,Carlos,100%,1.0,1.0
169933088,Maria,Desconocido,1.0,1.0
40479304,Carlota,Desconocido,1.0,1.0
158504472,Jesus,Desconocido,1.0,2.0
167191251,Mayte,Desconocido,2.0,3.0
170037139,Xiana,Desconocido,1.0,2.0
9072992,Mª Teresa,Desconocido,1.0,1.0
167241727,Pilar,Desconocido,1.0,1.0
98029911,Isra,Desconocido,1.0,1.0
85477908,Juan,100%,1.0,1.0
17605156,Álvaro,Desconocido,1.0,1.0
5410507,María,100%,3.0,3.0
40872321,Carlos,Desconocido,1.0,1.0
67616220,Javier,67%,1.0,1.0
8264304,Christian,0%,2.0,4.0
167855646,Jhon,Desconocido,1.0,1.0
168229109,Katy,Desconocido,1.0,1.0
170561904,Nelson,100%,2.0,2.0
18584351,Irene,100%,1.0,2.0
136461265,Luisa M.,100%,1.0,1.0
170598676,Raquel,Desconocido,1.0,2.0
92184438,Tato,97%,4.0,10.0
133604269,Madrid Insitu,Desconocido,1.0,2.0
62786716,Víctor,100%,1.0,1.0
21251805,Miguel,Desconocido,2.0,2.0
19588259,Diego,Desconocido,1.0,2.0
42824133,Agurtzane,Desconocido,1.0,1.0
168106878,Yolanda,Desconocido,1.0,1.0
6605739,Andreas,100%,1.0,3.0
20325507,Javier,100%,2.0,2.0
64887162,Alain,100%,10.0,10.0
77354494,Fernando,80%,2.0,5.0
26146093,Juan,100%,1.0,2.0
1023948,Ana,100%,1.0,2.0
160491999,Javier,100%,2.0,2.0
1915861,María José,100%,1.0,1.0
168507809,Jorge Enrique,40%,1.0,1.0
129121077,Nati,Desconocido,1.0,1.0
140107807,Nelson,100%,10.0,11.0
3768332,Marc,Desconocido,1.0,1.0
170537318,Damian,Desconocido,1.0,2.0
168559674,Raul,90%,3.0,4.0
46571115,Tomás,Desconocido,1.0,1.0
171472215,Tristan Ignacio,100%,2.0,2.0
168629405,Lourdes,100%,1.0,1.0
171655072,Pizzi,100%,2.0,2.0
79215007,Diego,100%,4.0,4.0
111347206,M Angeles,100%,4.0,5.0
148278472,Patricia,Desconocido,1.0,1.0
145559255,Mercedes,100%,1.0,2.0
25625247,Jose,100%,3.0,5.0
136648206,Gabriel,100%,1.0,1.0
171759560,Carlos,Desconocido,3.0,4.0
169289956,Nadav,100%,4.0,4.0
119419278,Isabel,100%,1.0,4.0
170025930,Luis Y Rosa,100%,2.0,2.0
43662051,Pilar,100%,1.0,1.0
40686679,Javier,Desconocido,1.0,1.0
171784080,Marta,Desconocido,1.0,1.0
112036930,Raul,100%,1.0,1.0
61810218,Isabel,Desconocido,1.0,1.0
156795297,Cintia,Desconocido,1.0,1.0
172793556,Máximo,100%,4.0,4.0
125174475,Juan,100%,1.0,1.0
50190160,Isabel,Desconocido,1.0,1.0
126227971,Mariano Y Carla,100%,1.0,3.0
172960498,Demil And Vivi,90%,1.0,2.0
27574796,Mario,Desconocido,1.0,1.0
229284,Luis,100%,1.0,1.0
172024145,Lidia,14%,2.0,8.0
56250029,Miki,Desconocido,1.0,1.0
88444284,Pedro,90%,1.0,4.0
7603150,Samuel,Desconocido,1.0,2.0
105322983,Ana,100%,1.0,6.0
14497214,Guillermo,93%,2.0,2.0
119751440,Alejandro,Desconocido,1.0,1.0
23767731,Arianna,100%,3.0,3.0
11500558,Esther Celdran,90%,4.0,4.0
171938951,Manuela,100%,2.0,2.0
173337253,Pilar & Bro (Hno.),Desconocido,1.0,1.0
166989266,Victor,100%,1.0,1.0
36314696,Juana,100%,3.0,3.0
36122832,Rocío,Desconocido,1.0,1.0
172388526,Moises,Desconocido,3.0,3.0
3178117,Clara,100%,3.0,7.0
31127756,Eloísa,97%,8.0,11.0
60737770,Borja,Desconocido,1.0,1.0
171656758,Pablo,100%,1.0,1.0
175665722,Maria,100%,1.0,2.0
33857231,Laura,Desconocido,1.0,1.0
15149136,Laura,Desconocido,1.0,1.0
173781986,Francisco,100%,2.0,2.0
129016253,Juan Andres,Desconocido,1.0,1.0
175697787,Gestiona 3 CB,Desconocido,1.0,1.0
85884470,Luis Eduardo,100%,2.0,4.0
2853900,Olivia,Desconocido,2.0,2.0
86444517,Jairo,Desconocido,1.0,1.0
97680480,Isabella,Desconocido,1.0,1.0
175996721,Rogelio,100%,1.0,1.0
173943717,Aurelio,Desconocido,2.0,2.0
176001645,Jaime,100%,3.0,3.0
176029754,Javier,100%,1.0,1.0
109826775,Ana/Oscar,100%,1.0,1.0
173986388,Alberto/ David,100%,1.0,2.0
173987170,Carlos,100%,1.0,1.0
176155079,Ugo,100%,2.0,3.0
26839304,Cayetana,Desconocido,1.0,1.0
166402313,Carlos & Xabi,100%,1.0,1.0
174252378,Ricardo,Desconocido,1.0,1.0
97258255,Andres,100%,1.0,1.0
174410560,Oriol,100%,1.0,1.0
10690217,Fernando,100%,1.0,1.0
174523321,Daniel,Desconocido,3.0,3.0
43588453,Marina,Desconocido,1.0,1.0
9260327,Camille,Desconocido,1.0,1.0
10057452,Victor,100%,1.0,6.0
14706285,Carolina & Dani,100%,2.0,3.0
174760234,Emi,100%,2.0,2.0
13637219,Tomas,100%,1.0,1.0
83758974,Jonathan Humberto,Desconocido,1.0,1.0
139805316,Diego,100%,1.0,2.0
149420794,Jorge,90%,1.0,2.0
21977125,Alvaro,100%,1.0,1.0
91884004,Ricardo,Desconocido,1.0,1.0
32751776,David,Desconocido,1.0,2.0
72487859,Maria,100%,4.0,5.0
176234759,Gediser Diseño,100%,1.0,1.0
57725671,J. Ignacio,Desconocido,1.0,1.0
1134128,Diego,Desconocido,1.0,1.0
175337429,Yolanda,90%,1.0,1.0
125825301,José Manuel,100%,2.0,3.0
54744976,Julio,0%,1.0,2.0
174571535,Sergio,Desconocido,1.0,1.0
123830121,Henry Ramiro,100%,6.0,7.0
48603330,Ben,Desconocido,1.0,1.0
43778490,Valentina,Desconocido,1.0,1.0
72323365,Kati,100%,1.0,2.0
176007081,Ismael,Desconocido,3.0,3.0
96025379,Carlos,100%,5.0,6.0
176752562,Check-Dreams Sl,100%,1.0,1.0
176057051,David,95%,4.0,5.0
83545660,Sara,Desconocido,3.0,6.0
176975793,María Teresa,100%,2.0,2.0
106147867,Rosa Mª,100%,3.0,3.0
177031914,Javier,100%,1.0,1.0
179506712,Daniel,100%,5.0,6.0
177040272,The Charming Concept SL,100%,1.0,1.0
116673310,Miguel,Desconocido,1.0,1.0
15345068,Elizabeth,Desconocido,3.0,3.0
164713866,Marta,100%,4.0,6.0
95749622,Eduardo,100%,1.0,2.0
134501118,Amalie,Desconocido,1.0,1.0
179722186,Dito,100%,2.0,3.0
179773678,María Ángeles,100%,1.0,1.0
23275795,Teng,100%,2.0,2.0
3479484,Lara,Desconocido,1.0,1.0
179780156,Cornelia,90%,1.0,1.0
179839799,Aurelio,Desconocido,1.0,1.0
177219094,Oscar,Desconocido,1.0,2.0
179793022,Domingo,100%,1.0,1.0
143860194,Moncho,100%,7.0,11.0
5615555,Clara,Desconocido,2.0,2.0
170056589,Helga,100%,2.0,2.0
179941286,Grisel,75%,2.0,3.0
177353583,Luis Alberto,Desconocido,1.0,1.0
144970795,Ana,Desconocido,1.0,2.0
177473528,Cristina,Desconocido,1.0,1.0
171600720,Georgina,100%,2.0,2.0
177513370,Cristian Angel,100%,8.0,8.0
7005613,Miguel,Desconocido,1.0,2.0
17643023,Sergio,Desconocido,1.0,1.0
180159623,Paloma,100%,2.0,9.0
66463499,Nico,100%,1.0,1.0
63135524,Álvaro,100%,2.0,2.0
120664285,Marisol Y Teresa,100%,3.0,3.0
180267921,Mari Carmen,100%,1.0,1.0
32619004,Javier Enrique,Desconocido,1.0,1.0
180279309,María De La Paz,100%,1.0,1.0
64339478,Borja,Desconocido,1.0,1.0
177883300,M,80%,1.0,3.0
27461835,Pamela,100%,1.0,1.0
157660074,Ritha,100%,1.0,2.0
138968840,Iwona,90%,2.0,2.0
5059659,Nicola,100%,1.0,3.0
33015531,Angela,100%,2.0,2.0
40682110,Raluca,Desconocido,1.0,1.0
12425325,María,100%,1.0,3.0
2472427,Karen,Desconocido,1.0,1.0
24254596,Nathalie,100%,2.0,5.0
50512810,Anthony,Desconocido,1.0,5.0
180764260,David,Desconocido,1.0,1.0
4872033,Julia,75%,1.0,2.0
133231248,Maria,100%,1.0,1.0
178588886,Casa Mia,100%,1.0,1.0
180474807,Charo,100%,1.0,1.0
88943234,Blanca,80%,1.0,1.0
30326978,Javier,100%,2.0,2.0
53915759,Juan,100%,2.0,2.0
179017935,Vanessa,Desconocido,1.0,1.0
129368166,Jan Ed,100%,1.0,3.0
2560501,Ana,Desconocido,1.0,1.0
75891046,Salvador,Desconocido,2.0,2.0
31307039,Antonio,100%,4.0,10.0
11467256,André,100%,1.0,3.0
24999099,Bielka,100%,9.0,11.0
102959574,Carolina,Desconocido,1.0,2.0
174061174,Francisco,100%,2.0,6.0
119279925,Manuela,100%,1.0,2.0
175305618,Cecilia Del Carmen,Desconocido,1.0,1.0
35094417,Beatriz,Desconocido,1.0,3.0
176767118,Javier,100%,1.0,1.0
183710448,Elena,Desconocido,1.0,1.0
101952956,Jorge,100%,1.0,1.0
181290192,María Del Pilar,Desconocido,1.0,1.0
179391668,Manuel,Desconocido,4.0,4.0
62966281,Esther,Desconocido,1.0,1.0
134866040,Verónica,100%,1.0,3.0
4668085,Carmen,Desconocido,1.0,1.0
182918520,Maite,100%,1.0,1.0
34032947,Luis Javier,0%,2.0,2.0
99058996,Valentina,44%,1.0,1.0
181741760,Casa Mia,100%,2.0,2.0
182978344,Maria Jesus Y Alvaro,100%,1.0,1.0
106154270,Jose Maria,80%,2.0,5.0
68208037,Diana,Desconocido,1.0,1.0
16768541,Laura Zulima,100%,8.0,15.0
23823054,Jesus,100%,1.0,1.0
2015233,José María,100%,1.0,1.0
11754581,Celita,100%,3.0,3.0
13933584,Patricia,Desconocido,2.0,4.0
183350773,Recaredo,100%,1.0,1.0
4182700,Jaime,Desconocido,1.0,1.0
51760883,Pablo,Desconocido,1.0,2.0
181071082,Malika,100%,2.0,2.0
180899595,Margarita,100%,1.0,1.0
37760002,Jess,100%,1.0,1.0
19847529,Fernando,100%,1.0,1.0
1891477,Diogo,97%,23.0,27.0
183472958,Luis Miguel,Desconocido,1.0,1.0
183781509,Jose,100%,8.0,11.0
182464385,Paloma,Desconocido,1.0,1.0
111527977,Eduardo,100%,1.0,1.0
