host_id,host_name,host_response_rate,host_listings_count,host_total_listings_count
2289663,Carlota,Desconocido,1.0,1.0
1689419,Claudinha,Desconocido,1.0,1.0
97610526,Beatriz,Desconocido,2.0,2.0
134157316,Alexandra,Desconocido,1.0,3.0
3892548,Júlia,100%,1.0,1.0
94099585,Leticia,100%,1.0,1.0
84019234,Raquel,100%,1.0,1.0
52694809,Montse,100%,1.0,1.0
135647274,Macarena,Desconocido,1.0,1.0
17807880,Sandra,Desconocido,1.0,1.0
3540591,Max,100%,12.0,12.0
134917762,Filomena Teixeira,100%,1.0,1.0
134922009,Chicho Y Suany,Desconocido,1.0,2.0
35626245,Isabel,75%,1.0,1.0
132278256,Alejandro,Desconocido,3.0,5.0
135654202,Alfonso,Desconocido,1.0,1.0
14070517,Cristina,Desconocido,1.0,1.0
134921669,Ludi,0%,1.0,1.0
55942251,Tobías,Desconocido,1.0,3.0
8113146,Eubenn,100%,1.0,2.0
62517062,Diego,Desconocido,1.0,4.0
135611405,Paco,100%,1.0,5.0
135007921,Alexandra,80%,2.0,2.0
117427849,Clémence,Desconocido,1.0,1.0
56701500,Victor,100%,1.0,1.0
7092794,Jose,Desconocido,1.0,1.0
16741274,Javier,100%,1.0,1.0
70938636,Elena,Desconocido,1.0,1.0
28311528,Jose,Desconocido,1.0,1.0
135014838,Rocio,Desconocido,1.0,1.0
134124301,Rosa,Desconocido,1.0,3.0
133391337,Natalia,Desconocido,1.0,1.0
4499460,Julianna,Desconocido,1.0,1.0
82696011,Mario,94%,1.0,1.0
48338535,Victor,Desconocido,1.0,1.0
47465679,Leticia,Desconocido,1.0,2.0
113360368,Cristina,100%,1.0,1.0
136343078,Lola,Desconocido,1.0,1.0
135066475,Pablo,Desconocido,1.0,1.0
135073235,Diana,Desconocido,1.0,1.0
33284006,Fernando,Desconocido,1.0,2.0
28798081,Manoli,Desconocido,1.0,1.0
79260919,Mercedes,Desconocido,1.0,2.0
30343077,Pablo,Desconocido,1.0,1.0
19021732,Laura,Desconocido,1.0,1.0
135791645,Belén,80%,1.0,1.0
31653670,Bibiana,Desconocido,1.0,2.0
33582127,Mounia,78%,1.0,2.0
127316961,Hitch,Desconocido,1.0,1.0
4857450,Marta,Desconocido,1.0,1.0
135109785,Nelson,100%,3.0,9.0
134857641,Alvaro,Desconocido,1.0,2.0
107579114,Gonzalo,Desconocido,1.0,1.0
136378184,Benedetta,Desconocido,1.0,2.0
135055621,Javier,100%,1.0,2.0
135179620,María Luisa,100%,2.0,2.0
110834791,Noe,100%,1.0,1.0
84749064,Justine Laura Vera,Desconocido,1.0,3.0
25186826,Pedro,Desconocido,1.0,1.0
136403836,Francisco,Desconocido,1.0,1.0
38076518,Carmen,67%,3.0,6.0
39148845,Julia,Desconocido,1.0,1.0
135188458,Sergio,Desconocido,1.0,1.0
136436631,Talis,100%,1.0,1.0
135189907,Alberto,Desconocido,1.0,1.0
135194065,Elizabeth,100%,1.0,1.0
135194142,Fernando,Desconocido,1.0,1.0
50392421,Sandra,100%,2.0,4.0
9863470,Enrique,Desconocido,1.0,1.0
27607837,Hector,Desconocido,1.0,2.0
135488502,Leticia,100%,3.0,3.0
14486303,Tresa,Desconocido,1.0,2.0
135882514,Eduardo,Desconocido,1.0,1.0
5990551,Laura,Desconocido,1.0,2.0
33104035,Josep,Desconocido,1.0,1.0
136229873,Ali,Desconocido,1.0,1.0
40895919,Jules,90%,1.0,7.0
135248962,Eva,100%,1.0,1.0
49364556,Luis,100%,3.0,4.0
136443172,Samuel,Desconocido,1.0,1.0
36131432,Maria,Desconocido,1.0,1.0
55282949,Mariano,100%,2.0,2.0
82919381,Salvador,Desconocido,1.0,1.0
40130130,Andres,67%,1.0,4.0
36522281,Sonsoles,Desconocido,1.0,1.0
73164415,Javi,Desconocido,1.0,1.0
44255158,Marisa,100%,1.0,1.0
73434102,Jesus,Desconocido,1.0,1.0
135248994,Spanish Vanity,100%,5.0,6.0
135987483,Nuria,Desconocido,1.0,1.0
135345875,Veronica,14%,1.0,1.0
29029426,Tadea,Desconocido,1.0,1.0
131884023,Juan Pablo,100%,1.0,1.0
10500150,Kate,Desconocido,1.0,1.0
13034763,Carlos,Desconocido,1.0,1.0
78780457,Oscar,Desconocido,1.0,1.0
128646124,Alfonso,Desconocido,1.0,1.0
112299292,Jesus,Desconocido,1.0,1.0
75196508,Andrea,Desconocido,1.0,2.0
83365225,Cristina,Desconocido,1.0,1.0
36280055,David,Desconocido,1.0,3.0
107673993,Ismael,Desconocido,1.0,2.0
16690204,Alejandro,Desconocido,1.0,1.0
135480379,Cristóbal,Desconocido,1.0,1.0
136562962,David,Desconocido,1.0,1.0
3172624,Maria,Desconocido,1.0,1.0
94597892,Pilar,Desconocido,1.0,2.0
135610731,Pitu,Desconocido,1.0,1.0
10317192,Teresa,Desconocido,1.0,1.0
27844010,Fernando,100%,2.0,2.0
113698599,Fernando,Desconocido,1.0,1.0
5533978,Rafael,Desconocido,1.0,1.0
105909586,Chris,Desconocido,1.0,2.0
9906173,Shai,100%,1.0,1.0
136019037,Ana,100%,4.0,4.0
136035425,Elsa,Desconocido,1.0,1.0
136049113,Eva,Desconocido,1.0,1.0
136643755,Juan,Desconocido,1.0,1.0
130426702,Javier,Desconocido,1.0,2.0
135507348,Liz,Desconocido,1.0,2.0
45022366,Victor,Desconocido,1.0,1.0
33315670,Aida,Desconocido,1.0,1.0
136051619,Claudia,100%,1.0,1.0
136666217,Bette,100%,4.0,4.0
113968796,Javier,Desconocido,1.0,1.0
120594962,Jagoba,Desconocido,1.0,1.0
37780766,Rahul,Desconocido,1.0,1.0
20174349,Sonia,Desconocido,2.0,2.0
136696867,Antonio,Desconocido,6.0,6.0
136067732,Noa,Desconocido,1.0,1.0
20162656,Mavis,Desconocido,1.0,1.0
136718347,Ana,Desconocido,1.0,3.0
137470636,Pavel Jose,Desconocido,1.0,1.0
45759520,Alejandro,Desconocido,3.0,4.0
136081446,Carreteiro,Desconocido,1.0,1.0
75755205,Mar,100%,1.0,3.0
136719247,Paco,Desconocido,1.0,1.0
5587355,Camille,Desconocido,1.0,2.0
52804033,Guillaume,Desconocido,1.0,1.0
136720840,Maria Teresa,Desconocido,1.0,1.0
137501555,Javier,Desconocido,1.0,1.0
137503815,James,Desconocido,1.0,1.0
137502667,Ruth,Desconocido,1.0,2.0
51017752,Adina,Desconocido,1.0,3.0
136728521,Felipe,Desconocido,1.0,1.0
58299194,Luis,100%,2.0,4.0
136390185,Rakel,Desconocido,1.0,1.0
136759321,Wendy,0%,1.0,1.0
8381892,Alberto,100%,1.0,1.0
137521324,Luis,100%,3.0,3.0
136541023,Enzo,Desconocido,1.0,1.0
37355962,César,Desconocido,1.0,1.0
39066880,Kike,100%,3.0,3.0
136751341,Maria Jose,Desconocido,1.0,1.0
124284096,Marieta,Desconocido,1.0,2.0
137912568,Jaime,Desconocido,1.0,1.0
137306773,Ana,Desconocido,1.0,1.0
136160315,Isabel,Desconocido,1.0,1.0
34275236,Juan,100%,1.0,4.0
136784053,Genita Cándida,Desconocido,1.0,1.0
41046144,Vishal,Desconocido,1.0,1.0
75965606,Ana,Desconocido,1.0,1.0
19015499,Verónica,Desconocido,1.0,1.0
14203430,Maria,Desconocido,1.0,3.0
136207924,Jose,100%,2.0,2.0
119609257,Grecia,Desconocido,1.0,1.0
137641889,Javier,Desconocido,1.0,1.0
129912725,Mariano,Desconocido,1.0,1.0
117161053,Sebito,Desconocido,1.0,1.0
61935235,Lucia,Desconocido,1.0,1.0
105781329,Gustavo,Desconocido,1.0,1.0
136874483,Leonardo,0%,1.0,1.0
6804673,Alvaro,Desconocido,1.0,1.0
136856710,Cesar,0%,1.0,1.0
140013717,Javier,100%,1.0,1.0
114230750,Héctor,Desconocido,1.0,1.0
139639041,Elena,100%,5.0,5.0
136885276,Maria Jesus,Desconocido,2.0,2.0
137842519,Alba,Desconocido,1.0,1.0
69502268,Eduardo,100%,2.0,2.0
29939924,Marina,Desconocido,1.0,1.0
100944934,Gregory,Desconocido,1.0,1.0
12475744,Marino,Desconocido,1.0,1.0
134669285,Lorenlay,Desconocido,1.0,3.0
136920800,David,Desconocido,1.0,1.0
111310737,Shey,100%,2.0,2.0
58760044,Gabriel,Desconocido,1.0,2.0
19531394,Juanjo,100%,4.0,4.0
39094209,Claire,Desconocido,1.0,3.0
84151361,Elena,Desconocido,1.0,1.0
7603955,Gonzalo,Desconocido,1.0,2.0
21860204,Carmen,Desconocido,1.0,1.0
2677326,Alejandro,Desconocido,1.0,1.0
137020857,Mario,100%,1.0,1.0
140377797,Raquel,Desconocido,1.0,1.0
140446987,Enrique,100%,3.0,9.0
23716700,Jesus,100%,1.0,1.0
17926399,Raúl,100%,1.0,1.0
138050450,Raquel,Desconocido,1.0,2.0
122532247,Ruben,Desconocido,1.0,1.0
89509567,Rocío,Desconocido,2.0,2.0
8170169,Maider,Desconocido,1.0,1.0
63046221,Yasmin,Desconocido,2.0,2.0
137677410,Mijail,100%,3.0,3.0
70318261,Julio B,100%,1.0,1.0
11758246,Javier,100%,1.0,1.0
79126282,Raquel,Desconocido,1.0,1.0
5450900,Manuel,Desconocido,1.0,1.0
137795776,Susana,Desconocido,1.0,2.0
137075869,Carolina,Desconocido,1.0,2.0
35756885,Garbiñe,Desconocido,1.0,1.0
136545366,Darlington,Desconocido,1.0,1.0
55441969,Andrea,Desconocido,1.0,1.0
138362431,Renata,Desconocido,1.0,1.0
47236375,Elisa,Desconocido,1.0,2.0
140663252,Sonia,Desconocido,1.0,1.0
140698452,Jose,Desconocido,1.0,1.0
9922110,Jorge,Desconocido,1.0,1.0
137997860,Oscar Andrés,Desconocido,1.0,3.0
39412175,Isa,Desconocido,1.0,1.0
5086226,Jesús,Desconocido,1.0,1.0
138475528,Mariano,Desconocido,1.0,1.0
9443896,Idoia,50%,4.0,4.0
14387803,Jonas,Desconocido,1.0,1.0
122900519,Mirada,Desconocido,1.0,1.0
138506958,Jen,Desconocido,2.0,5.0
8151819,María,Desconocido,1.0,3.0
4961228,Gianluca,86%,1.0,1.0
135206534,David,Desconocido,1.0,1.0
140815424,Carlos,Desconocido,1.0,1.0
21758923,Alfonso,Desconocido,1.0,1.0
135865098,Laura,Desconocido,1.0,1.0
51196774,Ainara,Desconocido,1.0,1.0
140956171,Ascensión,100%,1.0,1.0
51735211,Andi,100%,2.0,3.0
39645021,Sergio,100%,1.0,1.0
119507675,David,Desconocido,1.0,1.0
137157856,Cristobal,56%,1.0,1.0
141132718,L. Felipe,Desconocido,1.0,1.0
134687379,Luis,100%,1.0,1.0
137029509,Jerry,Desconocido,1.0,2.0
138673996,Arturo,100%,1.0,1.0
136986473,Diego,Desconocido,1.0,1.0
140876031,Pepa,Desconocido,4.0,4.0
131796408,Noelia,Desconocido,1.0,1.0
100772947,Maria,100%,1.0,1.0
76061099,Juan Carlos,Desconocido,1.0,1.0
141315541,Maria,100%,3.0,7.0
137245275,Rosana,Desconocido,2.0,2.0
2663124,Claudia,100%,1.0,1.0
137252326,Albano,Desconocido,1.0,1.0
118317222,Pablo,Desconocido,1.0,1.0
2155254,Alba,Desconocido,1.0,1.0
47787009,Anna,100%,1.0,2.0
106484041,Fejai,100%,2.0,2.0
71535919,Daodao,100%,1.0,1.0
141404257,David,Desconocido,1.0,1.0
24617398,Rotem,100%,1.0,2.0
137311372,Mar,100%,1.0,1.0
20618932,Andrea,100%,1.0,3.0
141483194,Sofia,100%,1.0,2.0
138787405,Gino,Desconocido,1.0,1.0
130379031,Óscar,Desconocido,1.0,1.0
25545485,Allie,Desconocido,1.0,1.0
137328910,Lara,100%,1.0,2.0
97542643,Lucila,Desconocido,1.0,1.0
138159354,Cristina,Desconocido,1.0,1.0
21514613,Saray,Desconocido,1.0,1.0
137372436,Susana Elizabeth,92%,1.0,1.0
76103306,Juan,Desconocido,1.0,1.0
139052443,Maggys,Desconocido,1.0,1.0
79217020,Juan Carlos,Desconocido,1.0,1.0
141581320,Alex Y Cynthia,100%,1.0,1.0
35269260,Romain,Desconocido,1.0,3.0
17482222,Javier,Desconocido,1.0,2.0
139232888,Roberto,Desconocido,1.0,1.0
143197318,Marta Lucia,100%,2.0,2.0
20815337,Ana,Desconocido,1.0,1.0
16439253,Pablo,Desconocido,1.0,1.0
3242438,Noam,Desconocido,1.0,1.0
80622565,Hernan,Desconocido,1.0,1.0
35303680,Hector,100%,3.0,3.0
143500952,Javier,Desconocido,1.0,1.0
139601798,Antonio,0%,1.0,1.0
4063691,Sun,100%,2.0,2.0
131931072,Ross,Desconocido,1.0,1.0
10734785,Sergio,Desconocido,1.0,1.0
4396399,Jess,Desconocido,1.0,1.0
8200623,Vittorio,100%,1.0,1.0
127133256,Javier,100%,1.0,1.0
89312279,Natalia,Desconocido,1.0,1.0
135512858,Carlos,100%,2.0,2.0
141685867,Andres,Desconocido,1.0,1.0
140578346,Giulia,Desconocido,1.0,1.0
63513630,Agustin,92%,2.0,2.0
11050062,Massimo,Desconocido,1.0,1.0
48927615,Design 2xA,Desconocido,1.0,3.0
80975233,Ángela,Desconocido,1.0,1.0
143643220,Carmen,100%,1.0,1.0
138219052,Ossama,50%,1.0,2.0
100873847,Demian,Desconocido,1.0,1.0
15328438,Maria,Desconocido,1.0,1.0
143668307,Yacine,80%,1.0,1.0
33615726,Didier,Desconocido,1.0,1.0
107851515,Samueru,Desconocido,2.0,2.0
146165870,Francisco Manuel,90%,1.0,1.0
4781287,Maria Elena,100%,1.0,1.0
23441165,Andrea,93%,23.0,86.0
3940766,Héctor,100%,12.0,15.0
91523667,Violeta,Desconocido,1.0,1.0
143748236,Diego,Desconocido,1.0,1.0
4494827,Armonio,100%,2.0,2.0
142056043,Miguelo,100%,1.0,1.0
931326,Robert,Desconocido,1.0,11.0
14375690,Marisa,100%,1.0,1.0
143860194,Moncho,100%,11.0,11.0
98418011,Bruna,100%,1.0,1.0
67353,Alexandre,96%,6.0,12.0
142370857,Luismi,100%,1.0,1.0
108518306,Maria,100%,1.0,1.0
26066432,Blanca,Desconocido,1.0,1.0
132022481,Jorge,Desconocido,118.0,121.0
146471967,Ana,Desconocido,1.0,1.0
66304132,Olga,100%,6.0,9.0
7858753,Carlos,100%,2.0,2.0
66678110,Imen,Desconocido,1.0,1.0
142432286,Kelian,Desconocido,1.0,1.0
94373056,Sergio,Desconocido,1.0,1.0
142605684,William David,91%,1.0,1.0
123995944,Luis,100%,16.0,17.0
146578918,David,Desconocido,1.0,1.0
20597678,Daniel,100%,3.0,3.0
142837429,Paula Julia,0%,3.0,3.0
25814517,Sofia,Desconocido,1.0,1.0
4956262,Tiago,Desconocido,1.0,1.0
141317027,Gonzalo,100%,1.0,1.0
142223688,Betty,100%,4.0,4.0
139794958,Julio,Desconocido,1.0,1.0
37918137,Diana,91%,18.0,18.0
128843761,Isabella,Desconocido,1.0,1.0
98683967,Mauricio,Desconocido,1.0,1.0
146871714,Maria Ecomo,Desconocido,1.0,1.0
3406101,Jota,Desconocido,1.0,1.0
21389511,Maria Aurora,100%,1.0,1.0
6509657,Fernando,Desconocido,1.0,1.0
6288367,Jaime,Desconocido,1.0,1.0
96188253,Naara,Desconocido,1.0,1.0
38709658,Maria,Desconocido,1.0,1.0
12572179,Ester,Desconocido,1.0,1.0
149217622,Javier,100%,8.0,8.0
144230807,Mariano,100%,2.0,2.0
43833108,Paloma,Desconocido,1.0,1.0
149359887,Susana,100%,2.0,2.0
132433964,Adrián,Desconocido,1.0,1.0
144231457,Maria,Desconocido,1.0,1.0
15737478,Pepa,100%,3.0,4.0
76121513,Cristina,Desconocido,3.0,3.0
17011441,F Javier,100%,1.0,2.0
92184438,Tato,99%,9.0,10.0
34263466,Manuel,Desconocido,1.0,2.0
62779009,Rita,100%,1.0,1.0
145123279,Victor,100%,5.0,6.0
11086450,Juan Carlos,Desconocido,1.0,1.0
20437430,Luis,92%,18.0,28.0
87910953,Meri,Desconocido,1.0,1.0
146759457,Carlos,100%,1.0,2.0
144459849,Cony,Desconocido,1.0,2.0
89126645,Tania,90%,1.0,1.0
5283966,Isabel,Desconocido,1.0,1.0
144590767,Mónica,100%,1.0,1.0
22910358,Carlos,Desconocido,1.0,1.0
19458219,Guillermo,100%,3.0,3.0
3063420,Ben,100%,1.0,1.0
9264506,Ignacio,100%,5.0,7.0
45678654,Maggie,Desconocido,1.0,7.0
87717736,Raul,Desconocido,1.0,1.0
99706846,Alex,Desconocido,1.0,1.0
3387630,Andrea,100%,3.0,3.0
67365849,Sandra,Desconocido,2.0,2.0
8132636,Carlos,100%,1.0,3.0
36655351,Conchi,100%,2.0,3.0
149685605,Lourdes,90%,1.0,1.0
118075498,Carmen Y Marco,100%,3.0,3.0
145213051,Eric,91%,2.0,2.0
39960826,Lolita Borges,Desconocido,1.0,1.0
66691960,Carlos,Desconocido,6.0,6.0
42756640,Erea,Desconocido,1.0,2.0
78030988,Lio A,100%,2.0,2.0
31854771,Bernarda,Desconocido,1.0,1.0
11766537,Marta,Desconocido,1.0,1.0
27110709,Sara,Desconocido,1.0,1.0
31775561,Victoria,100%,1.0,2.0
14528428,Alvaro,Desconocido,1.0,1.0
144826971,Gonzalo,Desconocido,1.0,1.0
147753486,Jorge María,96%,2.0,2.0
145003335,Leo,100%,1.0,1.0
147806949,Erica,97%,5.0,6.0
150128214,Maria Jose,100%,1.0,1.0
99373514,Lola,100%,4.0,5.0
119833293,Adriana,Desconocido,1.0,2.0
30949874,Guillermo,90%,1.0,1.0
83597722,Zoraya,71%,1.0,1.0
148022884,Felix,Desconocido,1.0,2.0
23523746,Caro,Desconocido,1.0,1.0
2507824,Lorenzo,100%,1.0,1.0
27426508,John Jarol,Desconocido,1.0,1.0
150237695,Cristina,Desconocido,1.0,2.0
40472125,Manuel,Desconocido,1.0,1.0
145098480,Fiorella,Desconocido,1.0,1.0
148079143,Mari Loli,Desconocido,1.0,1.0
35186383,Ming,100%,18.0,23.0
103602854,Cristal,Desconocido,1.0,1.0
107264899,Miguel,Desconocido,1.0,1.0
75744,María,100%,2.0,4.0
145121682,Ruben,100%,1.0,1.0
7145793,Miguel Angel,100%,16.0,18.0
150436108,Francisco José,100%,1.0,1.0
148189900,Anabel,Desconocido,1.0,2.0
101935713,Hernán,Desconocido,1.0,1.0
148208639,Mezzanine,100%,4.0,4.0
145205078,Isabel,100%,1.0,2.0
145991627,Ivan Y Carol,100%,12.0,12.0
150473901,Lynda,100%,2.0,2.0
4184655,Carlos,100%,4.0,11.0
140215666,Aurora Y Javier,Desconocido,1.0,1.0
29269425,Carlos,100%,3.0,7.0
19628784,Oscar,90%,1.0,2.0
70147780,Dennis,90%,1.0,2.0
143601328,Robin,Desconocido,1.0,1.0
147605023,Stellasos,Desconocido,2.0,3.0
6040093,Angel,Desconocido,1.0,1.0
148490123,Jaime,Desconocido,1.0,1.0
145447488,Marlen,100%,5.0,5.0
25758510,María,Desconocido,2.0,2.0
61435194,Gala,100%,1.0,1.0
150584965,Jose Luis,100%,1.0,1.0
145516213,Cabolivo,100%,2.0,2.0
148699176,Adrián,Desconocido,1.0,1.0
54952134,Kieran,Desconocido,1.0,2.0
138397676,Piotr,Desconocido,2.0,2.0
54317950,Natalia,100%,5.0,5.0
150663188,Daniel,Desconocido,1.0,1.0
145598915,Akhesa,100%,1.0,2.0
82109005,Melissa Y Carlos,100%,1.0,1.0
145813916,Oscar,100%,1.0,4.0
89909066,Lorenzo,Desconocido,2.0,4.0
105943452,Norma,Desconocido,1.0,1.0
71137764,Nina,100%,8.0,10.0
149067447,Luz Marleny,Desconocido,1.0,2.0
145927008,Nikolana Y Jose,Desconocido,1.0,1.0
114296818,Diego,100%,2.0,2.0
87677104,Sara,Desconocido,1.0,1.0
14078700,Miguel,100%,2.0,2.0
83132131,Beatriz,67%,1.0,1.0
47836162,Bea,Desconocido,1.0,1.0
23966879,Luisa,80%,1.0,1.0
62150493,Jorge,100%,3.0,3.0
102627910,Adrian,Desconocido,2.0,2.0
86843365,Carlos,Desconocido,1.0,3.0
149228471,Dolores,Desconocido,1.0,1.0
149233829,Juan,Desconocido,1.0,1.0
150875589,Alfredo,Desconocido,1.0,1.0
53072657,Leandro,Desconocido,1.0,4.0
93909471,Javier,Desconocido,1.0,1.0
151042704,Maria,Desconocido,1.0,1.0
149257574,Apartamentos Suites Torr,100%,16.0,16.0
1162847,Maria,Desconocido,1.0,1.0
143735161,Alvaro,Desconocido,1.0,1.0
30782142,Jose Maria,100%,1.0,1.0
62427231,Francisco,Desconocido,1.0,5.0
152332571,Bruno,100%,1.0,1.0
155116115,Sergio,100%,2.0,2.0
60179393,Dorian,Desconocido,1.0,1.0
152332928,Pilar,100%,1.0,1.0
155117856,Manuel,100%,1.0,1.0
15423690,Alfonso,100%,1.0,1.0
49124821,Jessika,Desconocido,1.0,1.0
152352690,Santiago,100%,2.0,2.0
125712780,Martha Ligia,100%,3.0,3.0
152360357,Miguel Ángel,100%,1.0,1.0
151262541,José Miguel,100%,3.0,4.0
11650091,Laura,Desconocido,1.0,1.0
104415609,Cristina,100%,1.0,1.0
13705826,Alfonso,Desconocido,1.0,1.0
109948084,Nacho,100%,3.0,7.0
18051792,Ernesto,Desconocido,1.0,1.0
151498184,Joel,Desconocido,1.0,1.0
151501397,Isabel,100%,2.0,2.0
152670340,Ali,Desconocido,1.0,1.0
139417722,Jose Oscar,100%,4.0,6.0
155231088,Alejandro,Desconocido,1.0,1.0
121386425,Juanma,Desconocido,1.0,1.0
91768042,N,Desconocido,1.0,1.0
152145070,Isabel,Desconocido,2.0,2.0
142768682,Emejota,Desconocido,1.0,1.0
10106547,Pierre,100%,2.0,6.0
150970727,Mariana,100%,1.0,1.0
152806944,Casa Mia,100%,1.0,1.0
51411572,Hayan,Desconocido,3.0,3.0
71696262,Mercedes,Desconocido,1.0,3.0
155410174,Angel,100%,3.0,3.0
35813772,Daniel,100%,6.0,6.0
2382540,Alvaro,100%,1.0,1.0
81229591,Maica,100%,1.0,1.0
131936264,Alejandro,Desconocido,1.0,2.0
144297656,Raquel,100%,4.0,4.0
99313241,Irina,100%,1.0,1.0
17095640,Gelin,90%,1.0,3.0
151899109,Vicente,100%,1.0,1.0
57735136,Alied,100%,1.0,2.0
151901958,Hugo,100%,1.0,1.0
146581057,Lina,100%,1.0,3.0
13073580,Iván,Desconocido,1.0,1.0
76575586,Maria,Desconocido,1.0,1.0
37142307,David,100%,2.0,2.0
156072453,Emrah,100%,1.0,1.0
152005637,Jesus,83%,1.0,2.0
152100907,Raquel,Desconocido,1.0,3.0
45454320,Mario,100%,2.0,2.0
152495902,Alia,Desconocido,1.0,1.0
17608059,Cristina,100%,3.0,3.0
12022293,Oryan,Desconocido,1.0,2.0
29147346,Tania,100%,2.0,2.0
156341705,Olga,100%,1.0,1.0
156636998,Fior,Desconocido,1.0,2.0
7059146,Diego,100%,2.0,2.0
63576984,Inverproperty,100%,3.0,5.0
141801045,Ana,100%,1.0,1.0
71251019,Pilar,Desconocido,2.0,2.0
14988745,Emir,Desconocido,1.0,1.0
153117083,Nati,100%,1.0,1.0
40776963,Paula,Desconocido,2.0,2.0
28341548,Nadia,Desconocido,1.0,1.0
2419064,Laura,Desconocido,1.0,2.0
158035389,Jesper,100%,1.0,1.0
158063199,Javier,100%,2.0,3.0
154670560,Aroa,100%,2.0,5.0
149137161,María,Desconocido,1.0,2.0
6259350,Jorge,Desconocido,1.0,2.0
43033741,Tempo,Desconocido,2.0,5.0
2376774,Iñigo,Desconocido,1.0,1.0
38495367,Javier,90%,2.0,3.0
158145940,Christina,Desconocido,1.0,1.0
157906856,Inmoprillato S.L,95%,20.0,20.0
157038880,Alfredo,100%,1.0,1.0
141817157,Laura,Desconocido,1.0,1.0
48041121,Aurora,Desconocido,1.0,2.0
9669052,Gontzal,Desconocido,1.0,2.0
158262143,Familia R. Tellez,100%,6.0,6.0
153253928,Rafael,100%,1.0,1.0
158305158,Laura,100%,1.0,1.0
53479725,Teresa,100%,1.0,1.0
157144807,Ximena,Desconocido,1.0,1.0
30037226,Alfredo,Desconocido,1.0,1.0
157151266,Carl,100%,1.0,1.0
77474494,Isabel,Desconocido,1.0,4.0
87104465,Lara,Desconocido,1.0,1.0
74075151,Javier,Desconocido,1.0,2.0
69417012,Gon,Desconocido,1.0,1.0
31551311,Daniel,100%,1.0,1.0
157279725,Marife,100%,1.0,1.0
2919571,Asaf,Desconocido,1.0,1.0
11753022,David,Desconocido,6.0,14.0
51433878,William,100%,1.0,1.0
153496477,Jose Albert,100%,1.0,1.0
80052122,Jorge,Desconocido,1.0,1.0
40795973,Ana,Desconocido,1.0,1.0
92223756,Felipe,20%,1.0,2.0
157374050,Grace,Desconocido,1.0,3.0
157394868,Manuel,100%,1.0,1.0
157395365,Sebastian,Desconocido,2.0,3.0
29053453,Andres,100%,8.0,8.0
1771095,Hans,100%,8.0,10.0
26527015,Clara,Desconocido,1.0,1.0
153539928,Yago,Desconocido,1.0,1.0
62787624,Virginia,100%,1.0,2.0
158827320,Adrian,Desconocido,1.0,2.0
157489922,Ana,100%,1.0,1.0
65019691,Balma,100%,1.0,1.0
89066974,Michal,100%,2.0,2.0
153366900,Pilar,100%,1.0,1.0
158994107,Malau,Desconocido,1.0,1.0
157012361,Carlos,100%,2.0,2.0
81423453,Tommaso,100%,1.0,1.0
157612319,Leo,100%,1.0,1.0
153902969,Carla,Desconocido,1.0,1.0
124281462,Jael,Desconocido,1.0,1.0
154053671,Eloy,100%,1.0,1.0
17425799,Lauren,Desconocido,1.0,2.0
128822421,Adan,100%,1.0,1.0
23397156,Roberto,Desconocido,1.0,1.0
69762723,Alfredo,Desconocido,1.0,1.0
154291238,Rocio,Desconocido,1.0,3.0
25326362,Renzo,Desconocido,1.0,1.0
154505925,Luix,Desconocido,1.0,3.0
47257323,Ana María,Desconocido,1.0,1.0
154670737,Fernando,89%,1.0,4.0
159168323,Arzu,100%,1.0,2.0
77195873,Adriana,Desconocido,3.0,4.0
5349348,Karle,Desconocido,1.0,1.0
35905608,Laurence,100%,2.0,2.0
19102686,Ernesto,Desconocido,1.0,1.0
10128056,Ebur,100%,2.0,6.0
158990985,Soledad,100%,1.0,1.0
155363207,Celia,Desconocido,1.0,1.0
159425977,Silvia,100%,1.0,2.0
84836955,Daniel,Desconocido,1.0,1.0
58768439,Roxana,Desconocido,1.0,1.0
157114944,Plaza España,100%,7.0,36.0
157924580,Laura,Desconocido,1.0,1.0
148501751,Jessi,Desconocido,1.0,1.0
43556711,Anthony,0%,2.0,2.0
156858335,Inmaculada,100%,2.0,2.0
154828152,Mayte,Desconocido,1.0,1.0
160217053,(Mateo ),100%,1.0,1.0
117415375,Inés,100%,1.0,2.0
154841035,Easy Host,100%,1.0,1.0
153102790,Irene,Desconocido,2.0,2.0
154866578,Enrique,Desconocido,2.0,2.0
71762112,Jose,Desconocido,1.0,1.0
8851341,Sonsoles,100%,1.0,3.0
154890935,Lissette,Desconocido,2.0,2.0
154914491,Maria,Desconocido,1.0,1.0
20343489,Ares,100%,1.0,3.0
116956612,Antonio,80%,1.0,1.0
160365434,Soledad,100%,2.0,2.0
19634921,Jose Ramon,100%,2.0,2.0
113864545,Andrea Y Daniel,98%,10.0,12.0
5902685,Robher,17%,1.0,2.0
151115881,Carlos,100%,2.0,2.0
40730314,Leonardo,100%,1.0,1.0
27102818,Juan,100%,1.0,1.0
10700511,Diego,100%,1.0,4.0
55700173,William,Desconocido,1.0,1.0
17092340,Iñigo,Desconocido,1.0,1.0
158792819,Alvaro,100%,2.0,2.0
30220144,Sergio,100%,1.0,1.0
48595206,Marta,100%,1.0,1.0
18564790,Toni,100%,1.0,1.0
107879635,Javier,100%,3.0,3.0
136476019,Javier,Desconocido,1.0,2.0
159625893,Fabiola,Desconocido,1.0,1.0
