host_id,host_name,host_response_rate,host_listings_count,host_total_listings_count
83483278,Marta,67%,1.0,2.0
305741334,Maria Elena,100%,3.0,3.0
305462311,Concha,Desconocido,1.0,2.0
251364651,Circular Homes,90%,9.0,12.0
10121217,Sascha,Desconocido,1.0,1.0
305897252,Nice,100%,1.0,1.0
303854942,CC Atocha,79%,7.0,7.0
5719307,Magali Daniela,100%,3.0,6.0
250112582,HomeAbroad Apartments,78%,38.0,41.0
60170026,Jean-Philippe,Desconocido,1.0,1.0
38658869,Desiree,100%,1.0,1.0
306296045,Federico,Desconocido,1.0,2.0
304104369,Itziar,100%,1.0,3.0
112784274,Diego,100%,1.0,1.0
204912520,Darlin,Desconocido,1.0,1.0
136392529,Marta,100%,1.0,2.0
140495275,Ethel,90%,6.0,6.0
304294637,Mayra,Desconocido,1.0,1.0
304338710,Denilson,100%,1.0,1.0
304419863,Marc,Desconocido,2.0,2.0
304292190,Rosario,100%,6.0,9.0
256597390,Renata,71%,1.0,1.0
20685854,Daniel,Desconocido,1.0,2.0
304115732,Juan Carlo,86%,1.0,2.0
987393,Silvia,100%,1.0,2.0
269593174,Astrid,Desconocido,1.0,1.0
304518128,Jorge,Desconocido,1.0,1.0
57149406,Jaime,Desconocido,1.0,1.0
306547200,María Jesús,100%,2.0,2.0
304613655,Maria,Desconocido,1.0,1.0
262814350,Aitor,100%,1.0,1.0
306572445,Santi,100%,6.0,6.0
304792507,Alex,Desconocido,1.0,1.0
304325445,Jesús,100%,1.0,1.0
306707090,Carmen Y Jacobo,100%,1.0,2.0
64790060,Begoña,Desconocido,2.0,2.0
138342982,Silvana,Desconocido,1.0,5.0
306988559,Úrsula,Desconocido,1.0,1.0
307109778,Hostal Cervelo,Desconocido,5.0,5.0
304906625,Marcos,81%,3.0,3.0
303626911,Irina Y Juan,100%,1.0,1.0
125908213,Eduardo,100%,2.0,2.0
283584158,Maria Victoria,100%,1.0,1.0
162364786,Liliana,100%,5.0,6.0
305005128,Yaddil.,58%,5.0,9.0
305008506,Liliana,100%,2.0,2.0
307123621,Sol Square,96%,33.0,42.0
210136437,Mónica,100%,4.0,4.0
2295739,Gloria,100%,2.0,2.0
305207958,Manuel,100%,1.0,1.0
305260999,Pablo,97%,11.0,15.0
4761745,Valentina,Desconocido,1.0,1.0
14242334,Diego Y Pablo,Desconocido,1.0,1.0
16019527,Juan  Manuel,Desconocido,1.0,1.0
307263764,Johangelis,Desconocido,1.0,1.0
305274115,Miguel,Desconocido,1.0,1.0
258369011,Sasha,Desconocido,1.0,3.0
105193338,Stewart,Desconocido,1.0,1.0
132524597,Alejandra,100%,1.0,2.0
197696356,Mairita,Desconocido,1.0,1.0
136021861,Jose Ramon,100%,5.0,5.0
305248418,Maria Del Pilar,100%,1.0,1.0
66852588,Conan,Desconocido,1.0,1.0
307526683,Tj,Desconocido,1.0,1.0
221925131,Noman,Desconocido,1.0,1.0
307210018,Javi,Desconocido,2.0,4.0
304268552,"Arquitectura, Diseño E Innovación",100%,1.0,1.0
307763216,Lucas,Desconocido,2.0,2.0
66667269,Pura,100%,1.0,2.0
304290765,Oriente Palace,Desconocido,7.0,7.0
298857336,Natasha,Desconocido,1.0,1.0
296347020,Gege,100%,8.0,11.0
308257292,Isabel Yolanda,100%,1.0,1.0
5234556,Claudia,100%,1.0,1.0
308267305,Devidass,Desconocido,1.0,1.0
301896933,Juan,Desconocido,1.0,5.0
308284639,Antonio,Desconocido,1.0,1.0
297927558,Jorge,Desconocido,1.0,1.0
307926190,Avenida,Desconocido,1.0,1.0
308404153,Jessica,Desconocido,1.0,2.0
20910002,Gabriel,Desconocido,1.0,1.0
94320350,César,Desconocido,1.0,1.0
308517666,Maria,100%,1.0,1.0
149527823,Dalsy,100%,15.0,16.0
148370274,Luiz Fabiano,100%,10.0,10.0
308554280,Xavier,Desconocido,1.0,1.0
308662572,Delta,100%,1.0,1.0
156174483,F,100%,4.0,4.0
166001255,Manuel,Desconocido,1.0,2.0
94587830,Juan Francisco,100%,1.0,1.0
308718974,Agar,100%,6.0,8.0
30490565,Juan,Desconocido,1.0,3.0
310512162,Petra Maria,100%,3.0,5.0
308889187,Raul Ernesto,Desconocido,1.0,1.0
301451806,Carmen,Desconocido,1.0,3.0
308936519,Carla,Desconocido,1.0,2.0
99233843,Snaillin,100%,3.0,4.0
308995862,Manuel,100%,1.0,1.0
86169390,Tony,Desconocido,1.0,2.0
18465869,Olvido,100%,1.0,1.0
6042672,Martin,100%,1.0,1.0
309354127,Pierina,Desconocido,1.0,1.0
310880137,Vanessa Isabel,0%,1.0,1.0
286793837,Patricia,54%,3.0,3.0
259716697,Pilar,100%,1.0,2.0
67640840,Pat,100%,1.0,3.0
100332653,Gabriela,Desconocido,2.0,6.0
292481187,Hostal Anton Martin,Desconocido,3.0,5.0
58908305,Anne-Héloïse,100%,1.0,1.0
181147516,Patricia,Desconocido,1.0,2.0
282475024,Riccardo,90%,1.0,1.0
8910120,Luciana,Desconocido,1.0,1.0
309468247,Puerta,100%,1.0,1.0
293700830,Jaime,Desconocido,1.0,1.0
79222161,Gonzalo,100%,1.0,1.0
309650218,Hostal Abadia,Desconocido,11.0,11.0
204739682,Ruth,Desconocido,2.0,2.0
311396545,Sofía Y Pedro,100%,4.0,4.0
81585772,Eva,100%,1.0,2.0
196149057,Gregorif,Desconocido,1.0,1.0
172837677,Blanca,40%,2.0,2.0
311604295,Issa,100%,1.0,2.0
46073005,Vanesa,89%,1.0,2.0
311729076,Rachel,Desconocido,3.0,3.0
311776421,Antonio,Desconocido,1.0,1.0
309969414,Regino,0%,1.0,1.0
136765840,Isabel,100%,1.0,1.0
309981718,Lucas,Desconocido,1.0,2.0
311554565,Madridcito,100%,6.0,6.0
86735373,Marta,Desconocido,1.0,1.0
80669085,Laurène,Desconocido,1.0,4.0
292251816,Nadia,Desconocido,1.0,1.0
310189224,Antonio,Desconocido,1.0,1.0
123756706,Florentino,Desconocido,1.0,2.0
35503264,Jorge,Desconocido,1.0,1.0
17780026,Juan Jose,100%,1.0,1.0
1428192,Eva,100%,1.0,1.0
35297427,Pablo,Desconocido,1.0,1.0
310232402,Anibal,Desconocido,1.0,2.0
312281966,Dan,100%,1.0,1.0
310385679,Javier,100%,1.0,1.0
307156616,José Antonio,100%,1.0,1.0
178439039,Nita,Desconocido,1.0,1.0
176714033,Amalia,Desconocido,3.0,3.0
69331508,José Manuel,100%,2.0,2.0
187704785,Sandra,Desconocido,2.0,2.0
124675683,Margarita,Desconocido,2.0,5.0
88084738,Greta,Desconocido,1.0,1.0
312597448,Maria,Desconocido,1.0,1.0
132773523,Raquel,80%,3.0,6.0
24689506,Alex,Desconocido,2.0,2.0
63235711,Sonia,100%,4.0,7.0
312592899,Tania,Desconocido,1.0,1.0
312813441,Carmen,100%,1.0,1.0
312836123,Cristina,Desconocido,1.0,3.0
313796636,Pablo,Desconocido,1.0,1.0
259995997,Philip,Desconocido,1.0,1.0
150373845,Aurora,Desconocido,1.0,1.0
242304716,Xabier Jean,Desconocido,1.0,2.0
310134372,Victor Manuel,100%,1.0,1.0
9823300,Jules,Desconocido,1.0,1.0
32432012,Beatriz,Desconocido,1.0,2.0
86526540,Miguel Angel,100%,1.0,1.0
159860658,Edward,Desconocido,1.0,1.0
310654548,Mº Jesus,100%,1.0,1.0
313993158,Lorenzo Marcelino,100%,1.0,2.0
228194998,Marcos,Desconocido,1.0,1.0
27495506,Adrián,Desconocido,1.0,2.0
95586336,Sofia,100%,1.0,1.0
123310718,Yassine,Desconocido,1.0,1.0
149806122,Paulo,Desconocido,2.0,2.0
313322171,Pilar,Desconocido,1.0,1.0
96811784,Edu,Desconocido,1.0,1.0
302568133,Beatriz,Desconocido,1.0,1.0
307455372,Hotel Victoria 4,Desconocido,3.0,3.0
314384896,Roberto,Desconocido,2.0,2.0
146105244,Katherine,Desconocido,1.0,1.0
10926079,Ruth,Desconocido,1.0,1.0
20741988,Arantxa,Desconocido,1.0,1.0
141087480,Marta,Desconocido,1.0,1.0
33906201,Adnan,88%,2.0,3.0
299513223,Karenn Fernanda,100%,2.0,6.0
138215815,Loly,Desconocido,1.0,1.0
191581937,Amad,Desconocido,1.0,1.0
314464848,Kevin,Desconocido,1.0,5.0
314662107,The Newton,80%,6.0,12.0
314500166,Rodrigo,100%,1.0,1.0
37351345,Sergio,Desconocido,1.0,1.0
20446376,Eva Gloria,100%,1.0,1.0
299504614,Enrique,Desconocido,1.0,2.0
135866213,Francisco,100%,2.0,2.0
4062786,Equipo DFLAT Madrid,86%,2.0,4.0
314433803,Ye,100%,1.0,1.0
88983415,Carlos,Desconocido,1.0,1.0
271756190,Magali,100%,1.0,1.0
315008769,Alvaro,Desconocido,1.0,1.0
259148694,Paula,0%,30.0,47.0
185468876,Valeria,100%,2.0,2.0
315110713,Catherine Paule,0%,1.0,1.0
315194002,Pya,100%,1.0,1.0
130139053,Miguel & Katya,Desconocido,1.0,1.0
318708914,Adriano,Desconocido,1.0,1.0
3953937,Marisa,100%,1.0,1.0
95011412,Reyes,100%,1.0,1.0
315021133,Pauline,Desconocido,1.0,3.0
318764617,Jess,100%,1.0,1.0
315561489,Daniel,Desconocido,1.0,1.0
315567600,Maria,Desconocido,1.0,2.0
318808589,Artreal 44 SL,100%,1.0,1.0
58228383,Lucía,100%,1.0,1.0
297553979,V&R Apartments,Desconocido,3.0,6.0
52975897,Kathleen,Desconocido,3.0,4.0
315837114,Marta Y Dani,100%,2.0,2.0
315892654,Esperanza,Desconocido,1.0,1.0
315901298,Angel,Desconocido,1.0,1.0
236646184,Bea,Desconocido,1.0,1.0
318944763,Pilar,100%,1.0,1.0
315930842,David,100%,1.0,1.0
318962900,Jhoysi,Desconocido,1.0,1.0
131597688,Rafael,100%,3.0,4.0
12380336,Alejo,Desconocido,1.0,2.0
162619090,Renee,Desconocido,1.0,1.0
314780215,Jdasuites,100%,4.0,4.0
19635934,Sara,100%,2.0,3.0
319051233,Jorge,Desconocido,2.0,2.0
257427080,Mariela,100%,1.0,3.0
316452014,Fer,Desconocido,1.0,1.0
186132757,Elena,100%,6.0,10.0
38180912,Alejandra,100%,2.0,2.0
23276178,Belle-Haus,Desconocido,2.0,7.0
31572352,Andre,Desconocido,2.0,2.0
316778938,Amaya,Desconocido,1.0,1.0
316722591,Ricardo,100%,1.0,1.0
319135361,Josefa,100%,3.0,4.0
52588811,Cesar,100%,1.0,1.0
52619867,Jorge,100%,1.0,2.0
319237294,Adriano Y María,50%,1.0,1.0
317129673,Juan Francisco,100%,1.0,1.0
306355501,Ana,Desconocido,1.0,1.0
319369975,Oscar,Desconocido,1.0,1.0
319616632,Fabrizzio,100%,39.0,39.0
100469177,Waless,100%,1.0,1.0
110330985,Enedina,Desconocido,1.0,1.0
275592613,Victoria,Desconocido,1.0,3.0
162133805,Deborah,Desconocido,1.0,3.0
317632695,Victoria,100%,1.0,1.0
253872613,Nora,Desconocido,1.0,2.0
173214828,Delia,100%,1.0,4.0
318072843,Miguel,100%,2.0,2.0
19224682,Angel,Desconocido,1.0,1.0
235856931,Mónica,Desconocido,1.0,1.0
32001670,Nati,100%,2.0,4.0
74954641,Gisella,Desconocido,1.0,1.0
18438602,Verónica,100%,1.0,2.0
88252881,Luis,83%,3.0,4.0
16029194,Lore,Desconocido,2.0,2.0
101335911,Laura,Desconocido,1.0,1.0
51908840,Victoria,100%,2.0,2.0
188478361,Isa,100%,1.0,3.0
57487744,Gonzalo,Desconocido,2.0,2.0
314461667,Lyzbeth Esther,100%,1.0,1.0
9583715,Caridad,100%,1.0,4.0
320510702,Miguel,100%,2.0,2.0
217726934,Jimena,90%,1.0,2.0
51949269,Raúl,Desconocido,1.0,1.0
319984627,Pedro,Desconocido,1.0,3.0
131337656,Gang,Desconocido,2.0,2.0
17064665,Jaume,100%,1.0,3.0
320996166,Jherson,Desconocido,1.0,1.0
321141747,Javier Y Ana,Desconocido,1.0,1.0
81528437,SteFany,Desconocido,1.0,4.0
258826432,Judith,50%,2.0,2.0
112313505,Adel,Desconocido,1.0,1.0
25898150,Raphael,Desconocido,1.0,2.0
321513009,Tiziana,Desconocido,2.0,2.0
323388590,Maria,Desconocido,1.0,1.0
321514893,Sandra,100%,1.0,1.0
323026925,Raúl,100%,2.0,4.0
173773573,Alejandro,Desconocido,1.0,1.0
1890221,Alejandro,100%,1.0,1.0
321810560,Roberto & Aaron,100%,4.0,4.0
263675203,Sara,Desconocido,1.0,1.0
325803061,Jeremias,Desconocido,1.0,2.0
305436192,Víctor & Luis,90%,1.0,1.0
326385763,Eva,100%,6.0,6.0
187843557,Mamen,100%,1.0,1.0
323672542,Cristina,100%,1.0,1.0
313051511,Anthony,Desconocido,1.0,1.0
323700339,Katherin,100%,1.0,1.0
322721624,Ruben,0%,2.0,2.0
323917506,Angelo,Desconocido,1.0,1.0
267574055,Nardella,Desconocido,1.0,2.0
324024654,Silvia Juliana,Desconocido,1.0,1.0
326714490,Belen,Desconocido,1.0,1.0
326717325,Bertha,100%,1.0,1.0
5578219,Nichole,Desconocido,1.0,1.0
324342132,Manu,Desconocido,1.0,1.0
186478360,Estela,Desconocido,1.0,2.0
290960096,Gabriela,100%,1.0,2.0
111384620,Sergio And Lou,0%,1.0,1.0
324222052,Marisela,100%,1.0,1.0
47839845,Marta,Desconocido,1.0,1.0
324673708,Eliyah,100%,1.0,1.0
327142538,Mari,75%,2.0,2.0
5733646,Emerson,100%,1.0,1.0
326534242,Randy,Desconocido,2.0,3.0
324915961,Isabel,Desconocido,1.0,1.0
43608854,Alejandro,Desconocido,5.0,6.0
114101516,Gonzalo,Desconocido,1.0,2.0
325180040,Estefania,Desconocido,1.0,1.0
325211737,Airbnb,Desconocido,1.0,1.0
325212831,José,Desconocido,1.0,1.0
40969794,Luz,100%,1.0,2.0
325321950,Anais,100%,7.0,7.0
320658266,David,Desconocido,1.0,1.0
248221060,Galia,Desconocido,1.0,2.0
319361310,Angeles,96%,8.0,10.0
97780449,Francisco,100%,5.0,5.0
9867871,Ana,0%,1.0,3.0
328068599,Nativo,Desconocido,1.0,1.0
325528509,Airbnb,Desconocido,1.0,1.0
328080935,Williams,100%,7.0,10.0
325539233,Jaime,Desconocido,1.0,1.0
325546646,Inara,Desconocido,1.0,1.0
36717691,Sofia,100%,1.0,2.0
28982419,Carlos,Desconocido,1.0,1.0
115385932,Daniel,Desconocido,1.0,1.0
315004619,Arturo,100%,10.0,10.0
328180969,Vane,Desconocido,1.0,1.0
325663209,Maria,Desconocido,1.0,1.0
130744957,Julito,Desconocido,1.0,1.0
92472849,Sandra,Desconocido,1.0,6.0
325182290,Berenice,Desconocido,1.0,1.0
324217386,Lucia Y Juan,100%,1.0,2.0
325850235,Airbnb,Desconocido,1.0,1.0
221672615,Capodicasa,100%,11.0,13.0
328391407,Suites You,Desconocido,4.0,5.0
325953079,Marina,Desconocido,1.0,1.0
81813304,Alex,0%,1.0,1.0
121213479,Isabel,100%,1.0,1.0
330389327,Robert,100%,3.0,3.0
330401637,Enrique,Desconocido,1.0,1.0
328493210,Manu,Desconocido,1.0,1.0
310891976,Rocio,100%,1.0,2.0
330794542,Williams,100%,22.0,22.0
328716001,Lola,100%,1.0,1.0
330830301,Williams,100%,2.0,5.0
330873682,Williams,Desconocido,5.0,5.0
250366118,Carlos,0%,1.0,3.0
330763997,Erica,100%,2.0,2.0
666940,Augusto,100%,1.0,1.0
331087133,Giovanna,Desconocido,3.0,3.0
331096767,Sandra,Desconocido,5.0,7.0
328970905,Armida Roxana,100%,1.0,1.0
223162895,Daniel,100%,2.0,5.0
41978004,Neas,100%,1.0,4.0
329050715,Espe,Desconocido,1.0,1.0
93718693,Jihed,33%,2.0,3.0
327878378,Mart,100%,2.0,2.0
325540127,Cayetano,90%,24.0,30.0
11324092,Sara,Desconocido,1.0,1.0
331339935,Malika,Desconocido,1.0,1.0
329884113,Gema,100%,1.0,1.0
329250188,Kabche,Desconocido,1.0,1.0
173469783,Ammar,100%,7.0,11.0
331653653,Uma Suites,100%,6.0,9.0
120608035,Franco,100%,1.0,1.0
331680043,Piedad,100%,1.0,2.0
331742624,Williams,100%,6.0,8.0
331760300,Kimberly Jael,Desconocido,1.0,2.0
329629714,Alvaro,100%,23.0,23.0
331805972,Federico/Coanfitriona Sandra,100%,1.0,1.0
331884295,Mariela,100%,1.0,1.0
48558827,Amaya,100%,2.0,2.0
97952183,Oscar,Desconocido,1.0,1.0
189377723,Robert,Desconocido,1.0,1.0
330352459,Irene,100%,1.0,1.0
131366382,Humberto,Desconocido,1.0,1.0
85108574,Mayeli,91%,5.0,5.0
332064735,Sofía,Desconocido,1.0,1.0
63236146,Ana,100%,1.0,2.0
329533276,Gemma,100%,4.0,7.0
2789268,Alvaro,90%,1.0,3.0
4338703,Jose,100%,2.0,2.0
99097568,Isabel,100%,15.0,16.0
330331512,Maricela,Desconocido,2.0,2.0
39924468,Xavier,100%,1.0,4.0
269461651,Teya,100%,1.0,3.0
37020814,Mabel,100%,3.0,3.0
20478118,Leonie,100%,1.0,1.0
333006310,Carlos,Desconocido,4.0,4.0
11389625,Sheila,90%,2.0,3.0
55127133,Cristina,100%,3.0,3.0
333101360,Angel,Desconocido,1.0,1.0
333346324,Bonny,92%,13.0,15.0
238494834,J. Ignacio,100%,1.0,1.0
170339083,Mino,80%,3.0,3.0
34439173,Homely,100%,17.0,18.0
334480819,Lidia,Desconocido,1.0,1.0
204155334,Esther,100%,1.0,1.0
334640106,Livia Morella,Desconocido,1.0,1.0
86149274,Pedro,100%,1.0,1.0
334687008,Begoña,Desconocido,1.0,1.0
308306015,Yosra,Desconocido,1.0,2.0
331973964,Bruno,Desconocido,1.0,2.0
2864074,Moises,100%,2.0,6.0
251333197,Laura,100%,1.0,1.0
334984719,Jorge Juan,Desconocido,1.0,1.0
203476212,Samantha,Desconocido,1.0,1.0
266489832,Elvira,100%,1.0,1.0
71537343,Hector,96%,11.0,15.0
313502749,Nancy Esther,Desconocido,1.0,3.0
132101541,Roberto,100%,3.0,3.0
93235666,Adriana,100%,3.0,4.0
333259992,Julia,Desconocido,1.0,2.0
219913015,Mayra,100%,2.0,2.0
13055348,Ana,100%,1.0,2.0
189044806,Eduardo,100%,2.0,2.0
335335376,Aline,Desconocido,1.0,1.0
20317464,Sara,0%,1.0,4.0
59050950,Flor,100%,1.0,2.0
222867286,Luis Felipe,100%,1.0,1.0
31021549,Samu,Desconocido,1.0,1.0
335600214,Juan Maria,Desconocido,5.0,5.0
163817699,Sara,100%,1.0,5.0
333410516,Gustavo,Desconocido,1.0,1.0
329334058,María Magdalena,Desconocido,1.0,1.0
45377997,Araceli,Desconocido,2.0,3.0
337436647,Jesus,Desconocido,1.0,1.0
10069344,Michel,100%,3.0,3.0
131651309,Ame,100%,2.0,2.0
119576140,Sandra,100%,1.0,1.0
17393650,Israel,100%,1.0,1.0
133931733,Mercedes,Desconocido,1.0,3.0
337777032,Monica,Desconocido,1.0,1.0
337870216,Torriel,88%,2.0,3.0
308955477,María José,Desconocido,1.0,1.0
142285031,Daniela,Desconocido,2.0,2.0
148565922,Isabel,Desconocido,1.0,2.0
126662998,Silvina Daniela,Desconocido,8.0,11.0
82852705,Roger - Hauzify,99%,178.0,205.0
186811967,Orlando,100%,2.0,2.0
222729662,Pauline,Desconocido,1.0,1.0
71846237,Miguel,Desconocido,1.0,1.0
236154634,Gloria,Desconocido,1.0,2.0
4433597,Lucas,100%,2.0,3.0
9322689,S Y T,100%,1.0,1.0
338460712,Adri,Desconocido,1.0,1.0
65020304,Francisco Javier,Desconocido,1.0,1.0
152260136,Juan,100%,2.0,4.0
336813265,Javier,Desconocido,1.0,1.0
336847027,Aggil,Desconocido,1.0,1.0
336855340,Jaime,100%,1.0,2.0
227591647,Cristina,Desconocido,1.0,1.0
118943529,Antonio,100%,1.0,1.0
62838801,Maite,Desconocido,1.0,1.0
336892739,Carlos,Desconocido,1.0,1.0
62871799,Andrea,Desconocido,1.0,1.0
319175560,Carmen,100%,1.0,1.0
21684956,Isabel,100%,2.0,2.0
337004551,Eyal,100%,6.0,6.0
44372081,Kristiina,Desconocido,1.0,1.0
337024105,Vidal,100%,1.0,1.0
338951873,Oscar,Desconocido,1.0,1.0
114215042,Briac,Desconocido,1.0,1.0
337091674,Yurany,Desconocido,1.0,1.0
338995417,Andressa,Desconocido,1.0,1.0
337212535,Dario,100%,1.0,1.0
16983693,Paola,Desconocido,1.0,3.0
222225006,Alex Y Estefanía,Desconocido,1.0,1.0
251392671,Camila,Desconocido,1.0,1.0
290265655,Ana Maria,100%,2.0,2.0
337453301,Andrea,Desconocido,1.0,1.0
339306704,Nacho,Desconocido,1.0,1.0
53903805,Espinosa,Desconocido,1.0,1.0
339309274,Continental,100%,1.0,1.0
137858215,Imanol,100%,1.0,1.0
339316400,Helios,Desconocido,1.0,3.0
114493588,Lisa,Desconocido,1.0,1.0
210638052,Andrea,Desconocido,2.0,2.0
118947621,Mario,Desconocido,1.0,1.0
340170169,Oscar Alexander,Desconocido,2.0,4.0
53346029,Luis,Desconocido,1.0,1.0
340193322,Maria,Desconocido,1.0,1.0
52574413,Belén,Desconocido,1.0,1.0
14684501,Jose,74%,1.0,1.0
324268057,Valeria,Desconocido,1.0,1.0
338148334,Joana,Desconocido,1.0,1.0
340354880,Isabel,100%,1.0,1.0
66199132,Nelva,Desconocido,1.0,2.0
25003409,Ana,Desconocido,1.0,1.0
294832937,Miguel,100%,1.0,1.0
9825906,Sara,100%,2.0,3.0
29563546,Balazs,Desconocido,1.0,1.0
334913445,Betty,Desconocido,1.0,1.0
312579227,Florentino,100%,1.0,1.0
339659492,Rita,Desconocido,1.0,1.0
336502389,Julia,Desconocido,2.0,2.0
340155159,Garden Suites,100%,4.0,8.0
8292011,Pilar,100%,2.0,2.0
142053153,Kjell,100%,1.0,1.0
10019631,Jieying,100%,2.0,5.0
128707349,Sabrina,Desconocido,1.0,1.0
173374858,Gema,Desconocido,3.0,3.0
238465842,Elisa,100%,1.0,1.0
179598942,Francisco Javier,Desconocido,1.0,1.0
68725613,Carla,100%,1.0,4.0
37929723,Carla,50%,2.0,3.0
339835187,Jessica,Desconocido,1.0,1.0
39955992,Marina,100%,1.0,1.0
70681505,Genesis,100%,2.0,4.0
41594709,Raul,100%,1.0,1.0
339977628,Maria Teresa,100%,1.0,1.0
340747882,Maria,100%,3.0,3.0
339983176,SmARQ (Dafne),100%,1.0,1.0
340758019,Marcos,Desconocido,1.0,1.0
23172862,Jose Maria,Desconocido,1.0,1.0
340054839,Eugenia,Desconocido,1.0,1.0
264515505,Ana,Desconocido,1.0,1.0
343853631,HS Juan & Marina,100%,1.0,1.0
3771869,Alix,100%,1.0,4.0
334294967,Danna Y Balta,100%,1.0,2.0
341090668,Mario,Desconocido,1.0,1.0
343868276,HS Juan & Marina,100%,1.0,1.0
109300368,Mary,Desconocido,1.0,1.0
261529695,Maite,100%,8.0,8.0
344054421,HS Juan & Marina,Desconocido,1.0,1.0
239771857,Lucia,Desconocido,1.0,1.0
9355754,Natalia,Desconocido,6.0,8.0
155390639,Covadonga,100%,3.0,3.0
247490747,Luc,100%,1.0,2.0
344543262,Gran Vía Suites,100%,5.0,15.0
325163963,Francisco Y Carmen,98%,26.0,34.0
344959265,Patricia,Desconocido,1.0,1.0
188475223,Su,0%,1.0,1.0
4805928,Fernando,100%,4.0,4.0
24281801,Nathalie,90%,4.0,5.0
289102920,Javiera,Desconocido,1.0,1.0
48380095,Olga Y Armin,97%,7.0,10.0
341693322,Carlos,100%,1.0,1.0
345355277,Jennifer,100%,1.0,1.0
107167549,Carlos,Desconocido,1.0,2.0
263263959,Monalisa,Desconocido,1.0,1.0
341064111,Jose Vicente,100%,1.0,1.0
341851651,Paulino,Desconocido,1.0,6.0
396363,Alcam Apartments,100%,131.0,148.0
342060984,Oscar Manuel,Desconocido,1.0,1.0
346149771,Joana María,100%,1.0,1.0
102196656,Welcomergroup,86%,116.0,273.0
346159684,Dani Y Elena,100%,1.0,1.0
118568968,Mariana,100%,1.0,3.0
304084454,Pablo Cesar,Desconocido,1.0,1.0
346176822,Carol Y Dani,100%,3.0,3.0
331982718,Gema,100%,24.0,32.0
21840107,Jose Javier,100%,1.0,2.0
197030646,Chema,100%,1.0,2.0
98364521,Oscar,100%,2.0,2.0
342832804,Juan,100%,1.0,1.0
276566466,José Manuel,100%,1.0,1.0
46725610,Nacho,100%,2.0,4.0
23997967,Antía Gala,80%,2.0,3.0
346522959,Franklin,100%,1.0,1.0
241737779,Urban District Apartments,Desconocido,16.0,18.0
343081815,Nadia,Desconocido,1.0,1.0
295311081,Roberto,100%,5.0,5.0
326983204,Maria,100%,1.0,4.0
66650460,Martin,100%,1.0,1.0
346782733,Begoña,Desconocido,1.0,1.0
77988861,Pau,Desconocido,1.0,1.0
195967408,Sofia,Desconocido,2.0,3.0
41663582,Jhoan,100%,2.0,2.0
340932348,HS Juan & Marina,100%,1.0,2.0
269953007,Maria,Desconocido,1.0,1.0
5516172,Laura,100%,2.0,3.0
24739377,Fran,100%,3.0,14.0
347545476,Carmen,100%,2.0,2.0
314728157,Gabriel,Desconocido,1.0,1.0
347520849,Marien Yulissa,Desconocido,2.0,2.0
131005455,José  Luis,56%,1.0,3.0
122417963,Carlos Julio,Desconocido,1.0,1.0
347655485,Lucho,93%,17.0,24.0
133506562,Pedro,100%,1.0,2.0
348278428,Valero,90%,1.0,1.0
347763507,José,Desconocido,2.0,2.0
348281000,Rosana,100%,1.0,1.0
28633559,Anna,Desconocido,1.0,2.0
71789943,Mercedes,Desconocido,2.0,2.0
261769646,Robinson,Desconocido,1.0,1.0
129737011,Katarzyna Anna,100%,3.0,4.0
9998218,Havi,100%,2.0,2.0
348420503,Juan,100%,1.0,1.0
180214616,Txipi,100%,1.0,2.0
265147782,Sleep,53%,51.0,99.0
349149476,Far Home Hostels,100%,6.0,11.0
39692035,Evelyn,100%,4.0,5.0
350297190,HS Juan & Marina,100%,1.0,1.0
228835167,Yolanda,100%,1.0,1.0
350318371,HS Juan & Marina,100%,1.0,1.0
221166470,María Trinidad,Desconocido,2.0,2.0
13698445,Fran,Desconocido,2.0,2.0
350379526,HS Juan & Marina,100%,1.0,3.0
100620128,Sonia,Desconocido,1.0,1.0
232898509,Steven,Desconocido,1.0,1.0
348705687,Daniel,0%,1.0,1.0
346014934,HS Juan & Marina,100%,1.0,1.0
144106432,Dan,Desconocido,1.0,3.0
17011402,Nicolas,100%,10.0,10.0
19422586,Jesús,Desconocido,2.0,4.0
345922783,HS Juan & Marina,100%,1.0,1.0
347410241,Sandra,Desconocido,1.0,1.0
4626518,Mar,100%,1.0,7.0
25295404,Daniel,100%,1.0,1.0
349038897,Leopoldo,100%,5.0,5.0
345679920,HS Juan & Marina,100%,1.0,1.0
350301257,HS Juan & Marina,100%,1.0,1.0
267832361,Eduardo,Desconocido,1.0,1.0
202781062,Gio,100%,1.0,1.0
350644256,Jaime,Desconocido,1.0,1.0
350657278,Savya,Desconocido,1.0,1.0
13276212,Marina,Desconocido,1.0,2.0
15346828,Hugo,Desconocido,3.0,4.0
21120293,Natalia,Desconocido,1.0,1.0
13305941,Francisco,100%,8.0,14.0
350469036,HS Juan & Marina,100%,1.0,1.0
12581938,Silvia,Desconocido,2.0,4.0
120853045,Maria,Desconocido,1.0,1.0
350471005,HS Juan & Marina,100%,1.0,1.0
295508968,Emilio,Desconocido,1.0,1.0
83111635,Michel,Desconocido,1.0,1.0
208283327,Adrian,Desconocido,1.0,1.0
349615400,José Miguel,Desconocido,4.0,4.0
85307625,Carolina,100%,2.0,2.0
273552421,Ana,Desconocido,1.0,1.0
267386195,Fiorella,96%,1.0,2.0
349647942,Jose Luis,Desconocido,1.0,1.0
8049985,Isabel,Desconocido,1.0,1.0
