id,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,has_availability,availability_30,availability_60,availability_90,availability_365
6985914,0.99,3,1125,2.0,3.0,1125.0,1125.0,3.0,1125.0,t,4,4,16,223
6991988,0.99,35,350,7.0,35.0,350.0,350.0,33.5,350.0,t,27,57,87,177
5836616,0.99,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0,t,16,46,76,351
6995760,0.99,5,1125,2.0,5.0,1125.0,1125.0,5.0,1125.0,t,3,3,3,5
6999084,0.99,5,1125,5.0,5.0,1125.0,1125.0,5.0,1125.0,t,28,58,88,88
6568756,0.99,2,30,2.0,2.0,30.0,30.0,2.0,30.0,t,0,0,0,0
5846936,0.99,10,1125,10.0,10.0,1125.0,1125.0,10.0,1125.0,t,0,2,2,241
6571886,0.99,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,t,0,0,0,0
6574016,0.99,4,30,4.0,4.0,30.0,30.0,4.0,30.0,t,0,0,0,0
6575326,0.99,2,5,2.0,2.0,5.0,5.0,2.0,5.0,t,0,0,0,0
6592291,0.99,2,5,2.0,2.0,5.0,5.0,2.0,5.0,t,0,0,0,0
7000595,0.99,7,8,7.0,7.0,8.0,8.0,7.0,8.0,t,0,0,0,0
7010582,0.99,10,1125,10.0,10.0,1125.0,1125.0,10.0,1125.0,t,12,21,33,33
7012659,0.99,6,300,6.0,6.0,1125.0,1125.0,6.0,1125.0,t,5,9,9,9
7013090,0.99,6,1125,6.0,6.0,1125.0,1125.0,6.0,1125.0,t,29,59,89,351
7013484,0.99,3,40,3.0,4.0,1125.0,1125.0,3.0,1125.0,t,24,54,72,72
7014889,0.99,3,40,3.0,4.0,1125.0,1125.0,3.0,1125.0,t,30,60,78,78
7014906,0.99,3,125,3.0,3.0,125.0,125.0,3.0,125.0,t,1,31,61,151
7015202,0.99,3,40,3.0,3.0,40.0,40.0,3.0,40.0,t,0,0,0,0
7015422,0.99,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,t,1,31,61,336
6596938,0.99,4,1125,4.0,4.0,1125.0,1125.0,4.0,1125.0,t,0,0,0,0
5850532,0.99,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,t,28,28,28,28
6607202,0.99,1,8,1.0,1.0,8.0,8.0,1.0,8.0,t,0,0,0,0
7015650,0.99,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,t,1,31,61,336
5860795,0.99,1000,1125,1000.0,1000.0,1125.0,1125.0,1000.0,1125.0,t,15,45,75,75
7020500,0.99,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,t,0,0,0,0
7023165,0.99,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,t,0,0,0,0
7427956,0.99,1,3,1.0,1.0,3.0,3.0,1.0,3.0,t,0,0,0,0
7431832,0.99,1,30,1.0,1.0,30.0,30.0,1.0,30.0,t,0,0,0,0
5872562,0.99,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,t,3,9,29,286
7432394,0.99,15,31,15.0,15.0,31.0,31.0,15.0,31.0,t,0,0,0,0
7023168,0.99,3,180,3.0,3.0,180.0,180.0,3.0,180.0,t,3,3,14,261
5876946,0.99,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,t,30,60,90,365
7028912,0.99,3,9,3.0,3.0,1125.0,1125.0,3.0,1125.0,t,19,19,19,19
5908353,0.99,10,90,10.0,10.0,90.0,90.0,10.0,90.0,t,0,0,0,0
7035211,0.99,10,1125,10.0,10.0,1125.0,1125.0,10.0,1125.0,t,0,0,0,0
7432987,0.99,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,t,8,29,52,295
5917909,0.99,300,1125,300.0,300.0,1125.0,1125.0,300.0,1125.0,t,13,39,58,329
7035680,0.99,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,t,0,0,0,0
5929004,0.99,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,t,8,16,44,319
7041599,0.99,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,t,22,52,82,357
5929961,0.99,365,999,365.0,365.0,999.0,999.0,365.0,999.0,t,25,52,82,357
7041758,0.99,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0,t,0,0,0,0
7434672,0.99,2,10,1.0,2.0,1125.0,1125.0,2.0,1125.0,t,4,17,28,63
5931632,0.99,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,t,2,2,3,3
5935568,0.99,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,t,0,0,0,0
7047428,0.99,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,t,0,0,0,0
7049609,0.99,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,t,0,0,0,0
5938004,0.99,5,20,5.0,5.0,20.0,20.0,5.0,20.0,t,12,42,72,308
7050862,0.99,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,t,0,0,0,0
7453640,0.99,5,1125,2.0,5.0,6.0,1125.0,4.8,1117.3,t,9,9,28,79
5950516,0.99,2,10,2.0,2.0,10.0,10.0,2.0,10.0,t,0,0,0,0
7057317,0.99,7,1125,7.0,7.0,1125.0,1125.0,7.0,1125.0,t,0,0,0,0
7061159,0.99,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,t,5,22,31,31
5950534,0.99,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,t,0,0,0,0
7064273,0.99,29,29,29.0,29.0,29.0,29.0,29.0,29.0,t,0,0,0,0
7465105,0.99,3,45,1.0,3.0,1125.0,1125.0,3.0,1125.0,t,3,30,60,140
5962564,0.99,1,1124,1.0,5.0,28.0,1125.0,1.6,161.7,t,30,60,90,365
5966006,0.99,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,f,0,0,0,0
7479982,0.99,7,900,3.0,7.0,900.0,900.0,6.8,900.0,t,20,50,68,68
7069975,0.99,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,t,30,60,90,365
7070725,0.99,3,10,3.0,3.0,10.0,10.0,3.0,10.0,t,0,0,0,0
5975073,0.99,1,14,1.0,1.0,14.0,14.0,1.0,14.0,t,30,60,90,365
5976224,0.99,4,1125,4.0,4.0,1125.0,1125.0,4.0,1125.0,t,0,0,0,0
7072197,0.99,1,365,1.0,6.0,2.0,365.0,2.7,51.4,t,30,60,90,365
7480642,0.99,7,60,7.0,7.0,60.0,60.0,7.0,60.0,f,0,0,0,0
5987757,0.99,3,30,2.0,3.0,1125.0,1125.0,3.0,1125.0,t,0,0,0,0
7487035,0.99,21,1125,21.0,21.0,1125.0,1125.0,21.0,1125.0,t,2,30,60,60
5994871,0.99,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0,t,0,0,0,0
7497713,0.99,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,t,6,28,58,333
7073032,0.99,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,t,0,0,0,0
6008086,0.99,1,1000,1.0,1.0,1125.0,1125.0,1.0,1125.0,t,9,26,44,238
7087210,0.99,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,t,0,0,0,73
7505759,0.99,2,30,2.0,2.0,30.0,30.0,2.0,30.0,t,0,0,0,0
6021986,0.99,1,365,1.0,5.0,365.0,365.0,4.7,365.0,t,11,41,71,346
6037342,0.99,2,90,2.0,2.0,90.0,90.0,2.0,90.0,t,6,6,10,10
7512059,0.99,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,t,0,0,0,0
7512252,0.99,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,t,0,0,0,0
6037661,0.99,3,365,2.0,3.0,2.0,1125.0,3.0,1112.1,t,13,21,32,227
7512486,0.99,2,32,2.0,2.0,1125.0,1125.0,2.0,1125.0,t,0,0,0,0
6041881,0.99,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,t,0,0,0,0
7519381,0.99,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,t,0,0,0,0
7108516,0.99,5,1125,5.0,5.0,1125.0,1125.0,5.0,1125.0,t,0,0,0,0
6042990,0.99,4,999,4.0,4.0,999.0,999.0,4.0,999.0,t,6,25,47,185
7108690,0.99,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0,t,0,0,0,0
7526991,0.99,16,16,16.0,16.0,16.0,16.0,16.0,16.0,t,0,0,0,0
6043569,0.99,1,10,1.0,1.0,10.0,10.0,1.0,10.0,t,0,0,0,0
7540141,0.99,2,10,1.0,1.0,99.0,99.0,1.0,99.0,t,8,33,57,308
7540534,0.99,1,10,1.0,1.0,99.0,99.0,1.0,99.0,t,7,17,23,95
7110133,0.99,2,60,1.0,2.0,1125.0,1125.0,2.0,1125.0,t,3,6,7,51
7110704,0.99,2,180,1.0,2.0,99.0,99.0,2.0,99.0,t,15,39,56,282
6070267,0.99,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,t,3,15,25,212
7111834,0.99,2,150,2.0,2.0,1125.0,1125.0,2.0,1125.0,t,6,31,59,334
7119614,0.99,10,1125,10.0,10.0,1125.0,1125.0,10.0,1125.0,t,8,8,24,114
7547992,0.99,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,t,15,28,51,125
7559309,0.99,2,30,2.0,2.0,1125.0,1125.0,2.0,1125.0,t,0,0,0,2
6083007,0.99,4,1125,4.0,4.0,1125.0,1125.0,4.0,1125.0,t,4,5,6,105
6094591,0.99,30,1125,30.0,30.0,1125.0,1125.0,30.0,1125.0,t,0,11,25,300
7561278,0.99,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,t,0,0,0,0
7562216,0.99,1,1125,1.0,2.0,1125.0,1125.0,1.3,1125.0,t,9,26,43,248
7571127,0.99,2,29,3.0,3.0,29.0,30.0,3.0,29.6,t,14,44,73,331
7574902,0.99,6,10,6.0,6.0,10.0,10.0,6.0,10.0,t,0,0,0,0
7578060,0.99,2,5,2.0,2.0,5.0,5.0,2.0,5.0,t,0,0,0,0
7582198,0.99,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0,t,14,41,71,161
7590341,0.99,30,1124,5.0,30.0,1124.0,1124.0,26.6,1124.0,t,0,0,0,171
7591415,0.99,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,t,0,0,12,287
7598513,0.99,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,t,0,0,0,0
7606746,0.99,5,1125,5.0,5.0,1125.0,1125.0,5.0,1125.0,t,22,52,82,192
7120227,0.99,3,60,3.0,3.0,60.0,60.0,3.0,60.0,t,13,31,61,61
7121326,0.99,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0,t,26,56,86,361
7127848,0.99,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,t,0,0,0,0
7615675,0.99,4,15,4.0,4.0,15.0,15.0,4.0,15.0,t,0,0,0,0
7618785,0.99,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,t,0,0,0,0
6097605,0.99,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,t,0,0,0,0
7624956,0.99,1,36,1.0,1.0,36.0,36.0,1.0,36.0,t,0,0,0,0
7128316,0.99,3,60,3.0,3.0,60.0,60.0,3.0,60.0,t,25,55,85,360
7139381,0.99,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,t,0,0,0,0
6097996,0.99,3,30,3.0,3.0,1125.0,1125.0,3.0,1125.0,t,14,44,74,154
7143136,0.99,2,29,3.0,3.0,29.0,30.0,3.0,29.6,t,19,44,73,331
7143210,0.99,1,1125,1.0,2.0,1125.0,1125.0,1.3,1125.0,t,30,60,90,270
7641247,0.99,3,1125,1.0,3.0,365.0,1125.0,3.0,1119.5,t,18,48,78,350
7641420,0.99,3,1125,1.0,3.0,365.0,1125.0,3.0,1120.4,t,11,41,71,341
7650492,0.99,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0,t,0,0,0,0
6110713,0.99,1,1125,1.0,2.0,1125.0,1125.0,1.3,1125.0,t,30,60,90,180
7659665,0.99,30,100,30.0,30.0,1125.0,1125.0,30.0,1125.0,t,7,7,25,300
7668220,0.99,364,1125,364.0,364.0,1125.0,1125.0,364.0,1125.0,t,0,10,40,315
7144996,0.99,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,t,11,41,59,59
7148125,0.99,30,1125,30.0,30.0,1125.0,1125.0,30.0,1125.0,t,10,21,51,326
7164589,0.99,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,t,0,0,0,0
6114620,0.99,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,t,0,0,0,0
6119334,0.99,300,364,300.0,300.0,1125.0,1125.0,300.0,1125.0,t,0,0,0,0
7166650,0.99,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,t,0,0,24,151
7167326,0.99,300,364,300.0,300.0,1125.0,1125.0,300.0,1125.0,t,0,0,0,134
7167750,0.99,300,364,300.0,300.0,1125.0,1125.0,300.0,1125.0,t,10,40,70,345
7167954,0.99,300,364,300.0,300.0,1125.0,1125.0,300.0,1125.0,t,0,0,0,256
7168023,0.99,2,1124,3.0,3.0,30.0,1124.0,3.0,500.3,t,18,37,64,313
7168479,0.99,300,364,300.0,300.0,1125.0,1125.0,300.0,1125.0,t,10,40,70,345
7169803,0.99,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,t,0,0,0,0
7673910,0.99,120,1125,120.0,120.0,1125.0,1125.0,120.0,1125.0,t,0,10,40,315
7677127,0.99,15,1124,15.0,140.0,1124.0,1124.0,72.8,1124.0,t,19,49,79,354
7685623,0.99,5,1125,5.0,5.0,1125.0,1125.0,5.0,1125.0,t,18,39,61,269
6123814,0.99,4,365,4.0,4.0,365.0,365.0,4.0,365.0,t,3,23,53,292
7689303,0.99,3,7,3.0,3.0,7.0,7.0,3.0,7.0,t,0,0,0,0
7689476,0.99,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,t,8,31,61,336
7174517,0.99,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,t,0,0,0,0
6125903,0.99,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,t,0,0,0,73
6131459,0.99,180,1000,180.0,180.0,1000.0,1000.0,180.0,1000.0,t,29,59,89,364
7179473,0.99,4,1125,4.0,4.0,1125.0,1125.0,4.0,1125.0,t,5,5,5,9
7691488,0.99,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,t,0,0,0,224
7978267,0.99,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,t,0,0,0,0
7692443,0.99,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,t,0,0,0,0
7695434,0.99,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0,t,0,0,0,0
7695494,0.99,2,8,2.0,2.0,8.0,8.0,2.0,8.0,t,0,0,0,0
7994589,0.99,6,64,6.0,10.0,64.0,64.0,6.1,64.0,t,0,0,0,86
7701586,0.99,2,1125,1.0,3.0,1125.0,1125.0,1.3,1125.0,t,14,30,53,71
7701883,0.99,3,15,3.0,3.0,1125.0,1125.0,3.0,1125.0,t,0,0,0,0
7710206,0.99,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,t,0,0,0,0
7185251,0.99,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,t,0,0,0,0
7186478,0.99,15,44,15.0,15.0,44.0,44.0,15.0,44.0,t,0,0,0,0
8011473,0.99,180,1125,180.0,180.0,1125.0,1125.0,180.0,1125.0,t,11,25,55,330
7187817,0.99,1,30,1.0,1.0,30.0,30.0,1.0,30.0,t,0,0,0,0
7187970,0.99,2,30,2.0,2.0,30.0,30.0,2.0,30.0,f,6,15,38,38
7190795,0.99,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,t,0,0,0,0
7195684,0.99,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0,t,0,0,0,0
7712666,0.99,7,20,7.0,7.0,20.0,20.0,7.0,20.0,t,0,0,0,0
8014398,0.99,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,t,0,0,0,0
7722156,0.99,1000,1000,1000.0,1000.0,1125.0,1125.0,1000.0,1125.0,t,19,39,69,194
7727522,0.99,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,t,0,0,0,0
7197046,0.99,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,t,0,0,0,0
7201076,0.99,1,1125,1.0,3.0,1125.0,1125.0,1.1,1125.0,t,24,52,82,343
7204039,0.99,2,12,2.0,3.0,1125.0,1125.0,2.0,1125.0,t,7,7,7,7
7214366,0.99,1,1125,1.0,2.0,1125.0,1125.0,1.6,1125.0,t,17,17,17,17
7730071,0.99,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,t,16,46,76,351
7730180,0.99,2,1125,2.0,4.0,99.0,99.0,2.5,99.0,t,5,22,52,122
8024476,0.99,1,1124,1.0,5.0,28.0,1125.0,1.6,161.7,t,30,60,90,365
7214749,0.99,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,t,1,11,28,265
7222890,0.99,300,364,300.0,300.0,1125.0,1125.0,300.0,1125.0,t,0,0,0,165
7225706,0.99,3,1000,2.0,3.0,1000.0,1000.0,3.0,1000.0,t,30,60,78,78
7732757,0.99,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,t,26,56,86,176
8026146,0.99,7,1125,3.0,7.0,1125.0,1125.0,3.6,1125.0,t,4,34,64,339
7740638,0.99,5,1125,7.0,7.0,1125.0,1125.0,7.0,1125.0,t,14,37,67,205
7745816,0.99,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,t,0,0,0,0
7233990,0.99,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,t,0,0,0,0
8031140,0.99,5,363,4.0,5.0,363.0,363.0,4.7,363.0,t,2,21,40,114
7238607,0.99,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,t,0,0,0,0
8032220,0.99,4,1125,4.0,4.0,1125.0,1125.0,4.0,1125.0,t,1,31,36,293
8053868,0.99,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,t,0,0,0,0
7249944,0.99,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,t,0,0,0,0
7252091,0.99,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,t,21,51,81,356
7752127,0.99,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,t,0,0,0,0
7753419,0.99,3,60,3.0,3.0,60.0,60.0,3.0,60.0,t,0,0,0,0
7756448,0.99,2,7,2.0,2.0,7.0,7.0,2.0,7.0,t,0,0,0,0
8055704,0.99,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,t,7,27,54,322
7758395,0.99,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,t,0,0,0,0
8056019,0.99,3,8,3.0,3.0,8.0,8.0,3.0,8.0,t,0,0,0,0
7766534,0.99,1,20,1.0,1.0,20.0,20.0,1.0,20.0,t,0,0,0,0
7269124,0.99,5,100,5.0,5.0,100.0,100.0,5.0,100.0,t,0,2,12,12
7273497,0.99,1,30,1.0,1.0,30.0,30.0,1.0,30.0,t,0,0,0,0
7275493,0.99,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,t,0,0,0,0
7275684,0.99,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,t,0,0,0,0
8056210,0.99,4,1125,2.0,14.0,1125.0,1125.0,5.6,1125.0,t,21,51,81,100
7770648,0.99,3,1125,2.0,3.0,1125.0,1125.0,3.0,1125.0,t,4,5,14,179
8061581,0.99,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,t,0,0,0,0
7783777,0.99,1,3,1.0,1.0,3.0,3.0,1.0,3.0,t,12,36,53,53
7278537,0.99,30,330,30.0,30.0,1125.0,1125.0,30.0,1125.0,t,0,0,0,40
8062212,0.99,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,t,5,19,35,264
7291511,0.99,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,t,0,0,0,0
7299665,0.99,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0,t,0,0,0,0
7786679,0.99,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,t,0,0,0,0
7795852,0.99,20,1124,5.0,145.0,1124.0,1124.0,74.2,1124.0,t,7,7,7,218
7797002,0.99,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,t,0,0,0,0
8068242,0.99,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0,t,0,0,0,0
7812224,0.99,3,1120,1.0,6.0,1125.0,1125.0,2.9,1125.0,t,4,4,4,4
7300168,0.99,3,1125,2.0,3.0,1125.0,1125.0,3.0,1125.0,t,3,11,11,11
8070423,0.99,4,6,4.0,4.0,6.0,6.0,4.0,6.0,t,17,47,77,77
7304230,0.99,5,1125,5.0,5.0,1125.0,1125.0,5.0,1125.0,t,0,0,0,0
7812823,0.99,3,90,3.0,3.0,90.0,90.0,3.0,90.0,t,3,33,36,218
8075920,0.99,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,t,0,0,0,0
8077894,0.99,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,t,0,0,0,135
7314378,0.99,1,1125,1.0,2.0,1125.0,1125.0,1.3,1125.0,t,0,23,53,53
8078020,0.99,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,t,0,0,0,0
8082376,0.99,1,6,1.0,1.0,6.0,6.0,1.0,6.0,f,0,0,0,0
7317218,0.99,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,t,0,0,0,0
7813405,0.99,1,360,1.0,90.0,1125.0,1125.0,68.4,1125.0,t,0,8,38,218
8109345,0.99,15,60,15.0,15.0,60.0,60.0,15.0,60.0,t,0,15,45,135
7818234,0.99,3,1125,1.0,3.0,365.0,1125.0,3.0,1119.8,t,5,34,64,339
7322409,0.99,3,10,3.0,3.0,10.0,10.0,3.0,10.0,t,0,0,0,0
8123562,0.99,4,1125,4.0,4.0,1125.0,1125.0,4.0,1125.0,t,0,0,0,0
7324023,0.99,7,1125,7.0,7.0,1125.0,1125.0,7.0,1125.0,t,0,0,0,0
7326379,0.99,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,t,0,0,0,0
7819262,0.99,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,t,0,0,0,0
7822974,0.99,3,180,3.0,3.0,180.0,180.0,3.0,180.0,t,0,0,27,27
7334350,0.99,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,t,2,32,62,337
8127341,0.99,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,t,0,28,58,333
7334578,0.99,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,t,0,0,0,48
7338979,0.99,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,t,0,0,0,0
7841877,0.99,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,t,3,20,41,243
7845373,0.99,6,1124,3.0,8.0,1124.0,1124.0,5.8,1124.0,t,8,24,24,24
8128423,0.99,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,t,6,17,43,300
7851316,0.99,2,30,2.0,2.0,30.0,30.0,2.0,30.0,t,16,46,73,318
7855175,0.99,25,1125,25.0,25.0,1125.0,1125.0,25.0,1125.0,t,0,0,0,0
8137242,0.99,1,1125,1.0,2.0,1125.0,1125.0,1.3,1125.0,t,23,53,83,83
7855853,0.99,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,t,0,0,0,0
7864511,0.99,4,120,4.0,4.0,1125.0,1125.0,4.0,1125.0,t,4,27,45,45
7343758,0.99,2,1125,2.0,5.0,1125.0,1125.0,2.1,1125.0,t,19,19,19,19
7344534,0.99,1,180,1.0,1.0,180.0,180.0,1.0,180.0,t,0,0,0,0
7346971,0.99,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,t,0,0,0,0
8143880,0.99,1,28,1.0,1.0,28.0,28.0,1.0,28.0,t,3,15,39,285
7357466,0.99,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,t,0,0,0,0
7359580,0.99,32,1125,32.0,32.0,1125.0,1125.0,32.0,1125.0,t,0,28,34,271
7359826,0.99,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,t,0,0,0,0
7897158,0.99,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,t,13,32,58,324
7899729,0.99,5,1125,5.0,5.0,1125.0,1125.0,5.0,1125.0,t,0,0,0,0
7907083,0.99,5,1124,5.0,140.0,1124.0,1124.0,57.9,1124.0,t,1,1,1,132
7932473,0.99,20,1125,20.0,20.0,1125.0,1125.0,20.0,1125.0,t,0,0,0,195
8147896,0.99,7,330,4.0,7.0,330.0,330.0,6.9,330.0,t,1,11,41,41
7932927,0.99,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,t,0,0,0,0
7942269,0.99,1,30,1.0,1.0,30.0,30.0,1.0,30.0,t,0,0,0,0
7362416,0.99,5,28,5.0,5.0,28.0,28.0,5.0,28.0,t,0,0,0,0
7362688,0.99,5,1125,5.0,5.0,1125.0,1125.0,5.0,1125.0,t,0,0,12,287
8155821,0.99,10,1125,10.0,10.0,1125.0,1125.0,10.0,1125.0,t,3,7,7,233
7393416,0.99,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,t,7,19,49,324
7952687,0.99,10,90,10.0,10.0,90.0,90.0,10.0,90.0,t,0,0,0,0
7961823,0.99,3,60,2.0,3.0,1125.0,1125.0,3.0,1125.0,t,26,45,75,255
8158709,0.99,1,365,2.0,5.0,365.0,365.0,4.7,365.0,t,5,27,57,332
8163154,0.99,2,45,2.0,2.0,1125.0,1125.0,2.0,1125.0,t,0,0,0,0
8171420,0.99,5,250,5.0,5.0,250.0,250.0,5.0,250.0,t,0,0,0,202
7977144,0.99,4,30,4.0,4.0,30.0,30.0,4.0,30.0,t,14,44,74,349
8574490,0.99,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,t,0,0,0,0
8579373,0.99,4,1125,1.0,5.0,3.0,1125.0,4.0,1108.8,t,3,25,51,305
7397762,0.99,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,t,0,0,0,0
8179336,0.99,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0,t,14,24,24,24
7406773,0.99,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,t,0,0,0,0
8192177,0.99,3,740,2.0,3.0,1125.0,1125.0,3.0,1125.0,t,3,8,10,124
9204879,0.99,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0,t,0,0,0,0
8592552,0.99,1,25,1.0,2.0,25.0,25.0,1.3,25.0,t,0,0,0,0
8607519,0.99,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,t,7,27,56,321
8201621,0.99,5,25,5.0,5.0,25.0,25.0,5.0,25.0,t,0,0,0,0
8627059,0.99,4,28,4.0,4.0,28.0,28.0,4.0,28.0,t,3,11,39,100
8627585,0.99,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,t,0,0,12,287
8629197,0.99,2,30,2.0,3.0,30.0,30.0,2.0,30.0,t,0,7,20,20
9206552,0.99,10,1125,10.0,10.0,1125.0,1125.0,10.0,1125.0,t,1,31,61,61
9206737,0.99,2,15,2.0,2.0,15.0,15.0,2.0,15.0,t,0,0,0,256
8203469,0.99,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,t,0,0,0,0
